,式別,馬番,配当,人気
202603010606,三連単,10→5→13,13050,21
202603010607,単勝,10,520,2
202603010607,複勝,10,190,2
202603010607,複勝,6,270,5
202603010607,複勝,11,110,1
202603010607,枠連,4-6,570,2
202603010607,馬連,6-10,5870,18
202603010607,ワイド,6-10,1460,14
202603010607,ワイド,10-11,260,1
202603010607,ワイド,6-11,510,5
202603010607,馬単,10→6,9420,28
202603010607,三連複,6-10-11,2750,4
202603010607,三連単,10→6→11,22640,61
202603010608,単勝,4,330,1
202603010608,複勝,4,140,2
202603010608,複勝,15,150,3
202603010608,複勝,2,140,1
202603010608,枠連,3-8,580,1
202603010608,馬連,4-15,840,2
202603010608,ワイド,4-15,360,4
202603010608,ワイド,2-4,290,1
202603010608,ワイド,2-15,360,2
202603010608,馬単,4→15,1550,3
202603010608,三連複,2-4-15,1250,2
202603010608,三連単,4→15→2,5900,4
202603010609,単勝,10,620,4
202603010609,複勝,10,170,2
202603010609,複勝,2,210,5
202603010609,複勝,12,140,1
202603010609,枠連,2-7,1730,8
202603010609,馬連,2-10,2120,11
202603010609,ワイド,2-10,670,10
202603010609,ワイド,10-12,380,1
202603010609,ワイド,2-12,580,6
202603010609,馬単,10→2,4010,18
202603010609,三連複,2-10-12,2660,3
202603010609,三連単,10→2→12,15980,37
202603010610,単勝,2,1050,5
202603010610,複勝,2,390,7
202603010610,複勝,3,140,1
202603010610,複勝,14,310,6
202603010610,枠連,2-2,2120,10
202603010610,馬連,2-3,2130,6
202603010610,ワイド,2-3,960,10
202603010610,ワイド,2-14,1720,22
202603010610,ワイド,3-14,670,5
202603010610,馬単,2→3,5740,20
202603010610,三連複,2-3-14,5700,16
202603010610,三連単,2→3→14,38350,110
202603010611,単勝,6,640,3
202603010611,複勝,6,240,2
202603010611,複勝,1,830,14
202603010611,複勝,13,400,6
202603010611,枠連,1-3,1750,7
202603010611,馬連,1-6,10410,42
202603010611,ワイド,1-6,3250,42
202603010611,ワイド,6-13,2100,24
202603010611,ワイド,1-13,5090,67
202603010611,馬単,6→1,18240,76
202603010611,三連複,1-6-13,53360,201
202603010611,三連単,6→1→13,249030,918
202603010612,単勝,5,870,5
202603010612,複勝,5,260,5
202603010612,複勝,4,210,3
202603010612,複勝,13,370,7
202603010612,枠連,2-3,1710,9
202603010612,馬連,4-5,2890,13
202603010612,ワイド,4-5,1030,15
202603010612,ワイド,5-13,2290,29
202603010612,ワイド,4-13,1510,21
202603010612,馬単,5→4,5670,25
202603010612,三連複,4-5-13,16910,58
202603010612,三連単,5→4→13,106870,355
202603020101,単勝,5,540,4
202603020101,複勝,5,180,2
202603020101,複勝,10,2670,13
202603020101,複勝,12,200,4
202603020101,枠連,4-6,740,2
202603020101,馬連,5-10,24200,46
202603020101,ワイド,5-10,4900,43
202603020101,ワイド,5-12,730,8
202603020101,ワイド,10-12,12450,63
202603020101,馬単,5→10,36410,83
202603020101,三連複,5-10-12,58540,119
202603020101,三連単,5→10→12,363960,695
202603020102,単勝,15,330,2
202603020102,複勝,15,170,3
202603020102,複勝,14,130,1
202603020102,複勝,7,500,8
202603020102,枠連,8-8,380,2
202603020102,馬連,14-15,380,1
202603020102,ワイド,14-15,230,1
202603020102,ワイド,7-15,1620,19
202603020102,ワイド,7-14,1310,16
202603020102,馬単,15→14,710,1
202603020102,三連複,7-14-15,4640,14
202603020102,三連単,15→14→7,13490,36
202603020103,単勝,10,260,1
202603020103,複勝,10,150,1
202603020103,複勝,6,420,7
202603020103,複勝,5,380,5
202603020103,枠連,4-6,1630,8
202603020103,馬連,6-10,1800,7
202603020103,ワイド,6-10,720,6
202603020103,ワイド,5-10,790,8
202603020103,ワイド,5-6,4070,44
202603020103,馬単,10→6,2180,5
202603020103,三連複,5-6-10,8870,31
202603020103,三連単,10→6→5,34700,110
202603020104,単勝,3,1130,5
202603020104,複勝,3,230,5
202603020104,複勝,8,190,4
202603020104,複勝,2,140,1
202603020104,枠連,3-7,980,4
202603020104,馬連,3-8,4240,15
202603020104,ワイド,3-8,890,11
202603020104,ワイド,2-3,470,5
202603020104,ワイド,2-8,460,4
202603020104,馬単,3→8,8870,32
202603020104,三連複,2-3-8,3570,12
202603020104,三連単,3→8→2,28660,98
202603020105,単勝,3,190,1
202603020105,複勝,3,110,1
202603020105,複勝,6,130,2
202603020105,複勝,9,140,3
202603020105,枠連,3-6,390,2
202603020105,馬連,3-6,460,1
202603020105,ワイド,3-6,210,1
202603020105,ワイド,3-9,220,2
202603020105,ワイド,6-9,330,4
202603020105,馬単,3→6,760,1
202603020105,三連複,3-6-9,530,1
202603020105,三連単,3→6→9,1850,1
202603020106,単勝,2,460,2
202603020106,複勝,2,120,2
202603020106,複勝,9,110,1
202603020106,複勝,5,130,3
202603020106,枠連,2-8,300,1
202603020106,馬連,2-9,310,1
202603020106,ワイド,2-9,170,1
202603020106,ワイド,2-5,330,5
202603020106,ワイド,5-9,190,2
202603020106,馬単,2→9,770,3
202603020106,三連複,2-5-9,440,1
202603020106,三連単,2→9→5,3200,6
202603020107,単勝,3,230,1
202603020107,複勝,3,160,2
202603020107,複勝,16,1070,11
202603020107,複勝,4,590,6
202603020107,枠連,2-8,4340,12
202603020107,馬連,3-16,7430,19
202603020107,ワイド,3-16,1590,12
202603020107,ワイド,3-4,1600,13
202603020107,ワイド,4-16,23640,81
202603020107,馬単,3→16,9560,27
202603020107,三連複,3-4-16,66480,106
202603020107,三連単,3→16→4,199080,340
202603020108,単勝,2,300,2
202603020108,複勝,2,150,2
202603020108,複勝,9,200,4
202603020108,複勝,13,130,1
202603020108,枠連,1-5,1520,6
202603020108,馬連,2-9,1750,7
202603020108,ワイド,2-9,590,8
202603020108,ワイド,2-13,240,1
202603020108,ワイド,9-13,450,4
202603020108,馬単,2→9,2560,9
202603020108,三連複,2-9-13,1900,3
202603020108,三連単,2→9→13,10690,23
202603020109,単勝,9,6160,11
202603020109,複勝,9,1050,11
202603020109,複勝,6,130,1
202603020109,複勝,14,340,5
202603020109,枠連,3-5,900,3
202603020109,馬連,6-9,3730,11
202603020109,ワイド,6-9,1510,18
202603020109,ワイド,9-14,13660,73
202603020109,ワイド,6-14,810,7
202603020109,馬単,9→6,16140,46
202603020109,三連複,6-9-14,25560,72
202603020109,三連単,9→6→14,260700,533
202603020110,単勝,3,490,3
202603020110,複勝,3,140,3
202603020110,複勝,1,130,2
202603020110,複勝,9,110,1
202603020110,枠連,1-3,1180,5
202603020110,馬連,1-3,1120,5
202603020110,ワイド,1-3,340,4
202603020110,ワイド,3-9,260,2
202603020110,ワイド,1-9,200,1
202603020110,馬単,3→1,2450,11
202603020110,三連複,1-3-9,810,2
202603020110,三連単,3→1→9,7400,24
202603020111,単勝,4,170,1
202603020111,複勝,4,110,1
202603020111,複勝,8,150,3
202603020111,複勝,3,160,4
202603020111,枠連,4-8,470,1
202603020111,馬連,4-8,500,1
202603020111,ワイド,4-8,210,1
202603020111,ワイド,3-4,240,3
202603020111,ワイド,3-8,520,7
202603020111,馬単,4→8,660,1
202603020111,三連複,3-4-8,820,2
202603020111,三連単,4→8→3,2220,3
202603020112,単勝,6,1550,8
202603020112,複勝,6,420,5
202603020112,複勝,2,550,9
202603020112,複勝,7,450,6
202603020112,枠連,1-3,5020,23
202603020112,馬連,2-6,9520,33
202603020112,ワイド,2-6,2150,26
202603020112,ワイド,6-7,2340,28
202603020112,ワイド,2-7,2940,34
202603020112,馬単,6→2,20200,67
202603020112,三連複,2-6-7,36260,107
202603020112,三連単,6→2→7,251020,682
202603020201,単勝,4,1270,5
202603020201,複勝,4,230,5
202603020201,複勝,2,130,1
202603020201,複勝,9,160,3
202603020201,枠連,2-3,1690,8
202603020201,馬連,2-4,1880,7
202603020201,ワイド,2-4,700,7
202603020201,ワイド,4-9,840,10
202603020201,ワイド,2-9,300,3
202603020201,馬単,4→2,4490,20
202603020201,三連複,2-4-9,2270,7
202603020201,三連単,4→2→9,16680,54
202603020202,単勝,12,150,1
202603020202,複勝,12,110,1
202603020202,複勝,7,280,4
202603020202,複勝,13,130,2
202603020202,枠連,4-7,740,3
202603020202,馬連,7-12,1640,4
202603020202,ワイド,7-12,490,4
202603020202,ワイド,12-13,190,2
202603020202,ワイド,7-13,1370,13
202603020202,馬単,12→7,2100,6
202603020202,三連複,7-12-13,1870,2
202603020202,三連単,12→7→13,8080,24
202603020203,単勝,5,110,1
202603020203,複勝,5,100,1
202603020203,複勝,1,190,4
202603020203,馬連,1-5,260,1
202603020203,ワイド,1-5,130,2
202603020203,ワイド,2-5,130,3
202603020203,ワイド,1-2,180,4
202603020203,馬単,5→1,380,3
202603020203,三連複,1-2-5,240,1
202603020203,三連単,5→1→2,820,6
202603020204,単勝,8,230,1
202603020204,複勝,8,120,1
202603020204,複勝,9,140,2
202603020204,複勝,7,550,9
202603020204,枠連,5-6,430,1
202603020204,馬連,8-9,450,1
202603020204,ワイド,8-9,220,1
202603020204,ワイド,7-8,1100,13
202603020204,ワイド,7-9,1190,16
202603020204,馬単,8→9,800,1
202603020204,三連複,7-8-9,3290,8
202603020204,三連単,8→9→7,9430,18
202603020205,単勝,13,800,4
202603020205,複勝,13,240,4
202603020205,複勝,4,350,5
202603020205,複勝,3,170,2
202603020205,枠連,3-8,950,4
202603020205,馬連,4-13,5820,15
202603020205,ワイド,4-13,1440,14
202603020205,ワイド,3-13,590,6
202603020205,ワイド,3-4,870,9
202603020205,馬単,13→4,9890,26
202603020205,三連複,3-4-13,5200,13
202603020205,三連単,13→4→3,46190,131
202603020206,単勝,6,400,2
202603020206,複勝,6,170,2
202603020206,複勝,16,190,3
202603020206,複勝,11,190,4
202603020206,枠連,3-8,1240,7
202603020206,馬連,6-16,1180,4
202603020206,ワイド,6-16,480,6
202603020206,ワイド,6-11,460,4
202603020206,ワイド,11-16,790,11
202603020206,馬単,6→16,2160,7
202603020206,三連複,6-11-16,2450,7
202603020206,三連単,6→16→11,11820,29
202603020207,単勝,14,250,2
202603020207,複勝,14,120,1
202603020207,複勝,7,120,2
202603020207,複勝,5,310,6
202603020207,枠連,4-7,250,1
202603020207,馬連,7-14,290,1
202603020207,ワイド,7-14,160,1
202603020207,ワイド,5-14,820,11
202603020207,ワイド,5-7,730,9
202603020207,馬単,14→7,590,2
202603020207,三連複,5-7-14,1560,4
202603020207,三連単,14→7→5,4840,10
202603020208,単勝,1,580,3
202603020208,複勝,1,170,3
202603020208,複勝,3,220,5
202603020208,複勝,10,140,1
202603020208,枠連,1-3,2700,13
202603020208,馬連,1-3,2030,9
202603020208,ワイド,1-3,690,11
202603020208,ワイド,1-10,340,2
202603020208,ワイド,3-10,600,7
202603020208,馬単,1→3,3670,15
202603020208,三連複,1-3-10,2200,7
202603020208,三連単,1→3→10,19350,66
202603020209,単勝,11,1890,6
202603020209,複勝,11,480,7
202603020209,複勝,1,250,3
202603020209,複勝,7,250,4
202603020209,枠連,1-7,1290,6
202603020209,馬連,1-11,5310,16
202603020209,ワイド,1-11,1450,18
202603020209,ワイド,7-11,1310,16
202603020209,ワイド,1-7,810,9
202603020209,馬単,11→1,13620,37
202603020209,三連複,1-7-11,8190,26
202603020209,三連単,11→1→7,70210,199
202603020210,単勝,4,170,1
202603020210,複勝,4,110,1
202603020210,複勝,10,350,8
202603020210,複勝,9,150,2
202603020210,枠連,4-8,860,5
202603020210,馬連,4-10,2430,9
202603020210,ワイド,4-10,880,11
202603020210,ワイド,4-9,210,1
202603020210,ワイド,9-10,1450,18
202603020210,馬単,4→10,3210,11
202603020210,三連複,4-9-10,2520,6
202603020210,三連単,4→10→9,12170,34
202603020211,単勝,13,540,1
202603020211,複勝,13,200,2
202603020211,複勝,8,360,7
202603020211,複勝,5,200,1
202603020211,枠連,4-7,3150,15
202603020211,馬連,8-13,4550,19
202603020211,ワイド,8-13,1520,17
202603020211,ワイド,5-13,710,2
202603020211,ワイド,5-8,1290,7
202603020211,馬単,13→8,8360,32
202603020211,三連複,5-8-13,8250,12
202603020211,三連単,13→8→5,52690,113
202603020212,単勝,8,1120,6
202603020212,複勝,8,330,7
202603020212,複勝,7,180,2
202603020212,複勝,1,270,5
202603020212,枠連,5-5,3240,16
202603020212,馬連,7-8,2790,12
202603020212,ワイド,7-8,1120,15
202603020212,ワイド,1-8,1880,24
202603020212,ワイド,1-7,830,8
202603020212,馬単,8→7,6200,27
202603020212,三連複,1-7-8,8890,34
202603020212,三連単,8→7→1,59730,218
202603020301,単勝,1,1780,4
202603020301,複勝,1,130,3
202603020301,複勝,3,100,1
202603020301,複勝,5,100,2
202603020301,馬連,1-3,590,3
202603020301,ワイド,1-3,190,3
202603020301,ワイド,1-5,320,6
202603020301,ワイド,3-5,120,1
202603020301,馬単,1→3,2840,8
202603020301,三連複,1-3-5,470,2
202603020301,三連単,1→3→5,8490,26
202603020302,単勝,2,1570,7
202603020302,複勝,2,400,8
202603020302,複勝,7,210,3
202603020302,複勝,1,190,2
202603020302,枠連,1-4,1000,3
202603020302,馬連,2-7,3820,16
202603020302,ワイド,2-7,1140,13
202603020302,ワイド,1-2,1230,15
202603020302,ワイド,1-7,560,4
202603020302,馬単,2→7,10600,42
202603020302,三連複,1-2-7,4790,12
202603020302,三連単,2→7→1,45790,161
202603020303,単勝,9,25090,14
202603020303,複勝,9,1600,13
202603020303,複勝,8,110,1
202603020303,複勝,12,110,2
202603020303,枠連,5-5,14680,22
202603020303,馬連,8-9,18540,25
202603020303,ワイド,8-9,4080,32
202603020303,ワイド,9-12,5590,37
202603020303,ワイド,8-12,150,1
202603020303,馬単,9→8,71610,61
202603020303,三連複,8-9-12,10530,21
202603020303,三連単,9→8→12,211040,247
202603020304,単勝,9,160,1
202603020304,複勝,9,110,1
202603020304,複勝,16,170,2
202603020304,複勝,12,310,7
202603020304,枠連,5-8,650,3
202603020304,馬連,9-16,660,1
202603020304,ワイド,9-16,270,1
202603020304,ワイド,9-12,610,7
202603020304,ワイド,12-16,1600,18
202603020304,馬単,9→16,800,1
202603020304,三連複,9-12-16,2750,6
202603020304,三連単,9→16→12,6900,7
202603020305,単勝,1,410,2
202603020305,複勝,1,170,2
202603020305,複勝,10,200,3
202603020305,複勝,7,1650,11
202603020305,枠連,1-6,480,2
202603020305,馬連,1-10,1590,6
202603020305,ワイド,1-10,570,5
202603020305,ワイド,1-7,3460,28
202603020305,ワイド,7-10,5500,41
202603020305,馬単,1→10,1900,5
202603020305,三連複,1-7-10,25160,66
202603020305,三連単,1→10→7,88400,271
202603020306,単勝,4,760,4
202603020306,複勝,4,210,3
202603020306,複勝,10,130,1
202603020306,複勝,11,480,7
202603020306,枠連,3-6,760,3
202603020306,馬連,4-10,840,3
202603020306,ワイド,4-10,390,2
202603020306,ワイド,4-11,1850,21
202603020306,ワイド,10-11,1250,13
202603020306,馬単,4→10,2380,8
202603020306,三連複,4-10-11,5580,15
202603020306,三連単,4→10→11,28730,81
202603020307,単勝,7,520,3
202603020307,複勝,7,180,3
202603020307,複勝,9,470,6
202603020307,複勝,14,200,4
202603020307,枠連,4-5,2820,7
202603020307,馬連,7-9,5390,18
202603020307,ワイド,7-9,1740,18
202603020307,ワイド,7-14,490,6
202603020307,ワイド,9-14,2090,22
202603020307,馬単,7→9,7430,23
202603020307,三連複,7-9-14,9490,31
202603020307,三連単,7→9→14,54820,169
202603020308,単勝,3,470,2
202603020308,複勝,3,210,2
202603020308,複勝,4,340,6
202603020308,複勝,8,290,5
202603020308,枠連,2-3,2310,10
202603020308,馬連,3-4,3940,14
202603020308,ワイド,3-4,1150,12
202603020308,ワイド,3-8,880,7
202603020308,ワイド,4-8,2050,26
202603020308,馬単,3→4,6260,22
202603020308,三連複,3-4-8,11350,38
202603020308,三連単,3→4→8,47260,147
202603020309,単勝,5,1590,5
202603020309,複勝,5,720,5
202603020309,複勝,7,650,4
202603020309,複勝,6,540,3
202603020309,枠連,5-7,4630,14
202603020309,馬連,5-7,4630,13
202603020309,ワイド,5-7,1200,14
202603020309,ワイド,5-6,850,11
202603020309,ワイド,6-7,790,8
202603020309,馬単,5→7,9250,27
202603020309,三連複,5-6-7,5260,19
202603020309,三連単,5→7→6,48130,127
202603020310,単勝,4,270,1
202603020310,複勝,4,130,1
202603020310,複勝,10,230,6
202603020310,複勝,3,170,3
202603020310,枠連,4-8,640,2
202603020310,馬連,4-10,1270,5
202603020310,ワイド,4-10,550,5
202603020310,ワイド,3-4,340,2
202603020310,ワイド,3-10,1000,16
202603020310,馬単,4→10,2250,6
202603020310,三連複,3-4-10,2840,11
202603020310,三連単,4→10→3,11870,33
202603020311,単勝,9,160,1
202603020311,複勝,9,110,1
202603020311,複勝,8,160,2
202603020311,複勝,3,310,7
202603020311,枠連,7-8,200,1
202603020311,馬連,8-9,380,1
202603020311,ワイド,8-9,210,1
202603020311,ワイド,3-9,580,6
202603020311,ワイド,3-8,1140,15
202603020311,馬単,9→8,510,1
202603020311,三連複,3-8-9,2220,7
202603020311,三連単,9→8→3,5040,13
202603020312,単勝,13,1230,7
202603020312,複勝,13,370,6
202603020312,複勝,10,400,8
202603020312,複勝,16,490,9
202603020312,枠連,5-7,660,2
202603020312,馬連,10-13,8970,34
202603020312,ワイド,10-13,2800,35
202603020312,ワイド,13-16,3300,38
202603020312,ワイド,10-16,2950,36
202603020312,馬単,13→10,15900,65
202603020312,三連複,10-13-16,45460,118
202603020312,三連単,13→10→16,249070,685
202603020401,単勝,10,800,4
202603020401,複勝,10,240,5
202603020401,複勝,11,390,7
202603020401,複勝,5,200,3
202603020401,枠連,6-6,4130,12
202603020401,馬連,10-11,4360,18
202603020401,ワイド,10-11,1310,19
202603020401,ワイド,5-10,690,7
202603020401,ワイド,5-11,740,8
202603020401,馬単,10→11,7780,34
202603020401,三連複,5-10-11,4680,16
202603020401,三連単,10→11→5,36570,136
202603020402,単勝,8,540,3
202603020402,複勝,8,190,3
202603020402,複勝,2,320,4
202603020402,複勝,11,150,1
202603020402,枠連,1-4,1920,8
202603020402,馬連,2-8,3780,16
202603020402,ワイド,2-8,1110,13
202603020402,ワイド,8-11,570,3
202603020402,ワイド,2-11,1150,16
202603020402,馬単,8→2,6680,22
202603020402,三連複,2-8-11,5870,17
202603020402,三連単,8→2→11,43450,125
202603020403,単勝,5,430,2
202603020403,複勝,5,150,2
202603020403,複勝,14,140,1
202603020403,複勝,3,190,4
202603020403,枠連,3-7,690,1
202603020403,馬連,5-14,720,1
202603020403,ワイド,5-14,310,1
202603020403,ワイド,3-5,560,6
202603020403,ワイド,3-14,430,4
202603020403,馬単,5→14,1240,1
202603020403,三連複,3-5-14,1710,2
202603020403,三連単,5→14→3,7700,8
202603020404,単勝,10,290,1
202603020404,複勝,10,150,1
202603020404,複勝,8,420,7
202603020404,複勝,15,190,3
202603020404,枠連,4-5,420,1
202603020404,馬連,8-10,4030,14
202603020404,ワイド,8-10,1250,14
202603020404,ワイド,10-15,480,3
202603020404,ワイド,8-15,2350,25
202603020404,馬単,10→8,5710,21
202603020404,三連複,8-10-15,7270,24
202603020404,三連単,10→8→15,42260,131
202603020405,単勝,5,330,2
202603020405,複勝,5,170,2
202603020405,複勝,12,880,11
202603020405,複勝,14,580,7
202603020405,枠連,3-6,670,2
202603020405,馬連,5-12,5810,19
202603020405,ワイド,5-12,1770,20
202603020405,ワイド,5-14,1410,12
202603020405,ワイド,12-14,7870,58
202603020405,馬単,5→12,6900,23
202603020405,三連複,5-12-14,40720,104
202603020405,三連単,5→12→14,184060,429
202603020406,単勝,10,890,6
202603020406,複勝,10,260,7
202603020406,複勝,8,180,2
202603020406,複勝,9,240,6
202603020406,枠連,6-7,1230,6
202603020406,馬連,8-10,1400,4
202603020406,ワイド,8-10,560,5
202603020406,ワイド,9-10,1140,21
202603020406,ワイド,8-9,680,8
202603020406,馬単,10→8,3430,14
202603020406,三連複,8-9-10,4000,17
202603020406,三連単,10→8→9,25910,119
202603020407,単勝,6,270,1
202603020407,複勝,6,150,1
202603020407,複勝,12,570,8
202603020407,複勝,3,170,3
202603020407,枠連,4-7,2720,10
202603020407,馬連,6-12,3230,14
202603020407,ワイド,6-12,1130,14
202603020407,ワイド,3-6,360,2
202603020407,ワイド,3-12,1820,22
202603020407,馬単,6→12,4750,18
202603020407,三連複,3-6-12,4980,18
202603020407,三連単,6→12→3,21040,62
202603020408,単勝,6,540,3
202603020408,複勝,6,160,3
202603020408,複勝,4,200,5
202603020408,複勝,1,110,1
202603020408,枠連,4-5,2580,12
202603020408,馬連,4-6,2280,8
202603020408,ワイド,4-6,630,8
202603020408,ワイド,1-6,270,2
202603020408,ワイド,1-4,330,3
202603020408,馬単,6→4,4500,17
202603020408,三連複,1-4-6,1380,5
202603020408,三連単,6→4→1,12090,36
202603020409,単勝,13,690,4
202603020409,複勝,13,240,4
202603020409,複勝,11,260,6
202603020409,複勝,9,180,1
202603020409,枠連,6-7,960,3
202603020409,馬連,11-13,3110,13
202603020409,ワイド,11-13,1140,15
202603020409,ワイド,9-13,650,6
202603020409,ワイド,9-11,650,4
202603020409,馬単,13→11,4960,18
202603020409,三連複,9-11-13,3510,6
202603020409,三連単,13→11→9,28580,71
202603020410,単勝,5,130,1
202603020410,複勝,5,110,1
202603020410,複勝,1,210,4
202603020410,複勝,4,290,5
202603020410,枠連,1-5,780,4
202603020410,馬連,1-5,700,3
202603020410,ワイド,1-5,310,3
202603020410,ワイド,4-5,380,4
202603020410,ワイド,1-4,1390,16
202603020410,馬単,5→1,830,3
202603020410,三連複,1-4-5,2200,8
202603020410,三連単,5→1→4,5850,16
202603020411,単勝,7,970,6
202603020411,複勝,7,320,6
202603020411,複勝,8,260,5
202603020411,複勝,1,170,1
202603020411,枠連,4-5,1150,4
202603020411,馬連,7-8,6520,23
202603020411,ワイド,7-8,1890,22
202603020411,ワイド,1-7,1550,17
202603020411,ワイド,1-8,760,6
202603020411,馬単,7→8,11380,44
202603020411,三連複,1-7-8,12340,44
202603020411,三連単,7→8→1,78470,273
202603020412,単勝,8,1290,7
202603020412,複勝,8,350,6
202603020412,複勝,5,210,2
202603020412,複勝,13,410,8
202603020412,枠連,3-5,1190,5
202603020412,馬連,5-8,2570,11
202603020412,ワイド,5-8,1030,12
202603020412,ワイド,8-13,2160,27
202603020412,ワイド,5-13,1490,20
202603020412,馬単,8→5,6030,27
202603020412,三連複,5-8-13,14300,53
202603020412,三連単,8→5→13,79660,289
