,式別,馬番,配当,人気
202609010610,馬単,1→6,32460,124
202609010610,馬単,1→11,32610,125
202609010610,三連複,1-6-11,200190,261
202609010610,三連単,1→6→11,1236180,1
202609010610,三連単,1→11→6,1194510,886
202609010611,単勝,2,880,7
202609010611,複勝,2,310,7
202609010611,複勝,8,170,1
202609010611,複勝,6,180,3
202609010611,枠連,2-6,2190,10
202609010611,馬連,2-8,2500,8
202609010611,ワイド,2-8,960,10
202609010611,ワイド,2-6,1590,24
202609010611,ワイド,6-8,590,3
202609010611,馬単,2→8,4760,13
202609010611,三連複,2-6-8,7490,24
202609010611,三連単,2→8→6,34370,100
202609010612,単勝,12,200,1
202609010612,複勝,12,140,1
202609010612,複勝,13,170,2
202609010612,複勝,4,250,6
202609010612,枠連,7-8,370,1
202609010612,馬連,12-13,540,1
202609010612,ワイド,12-13,280,1
202609010612,ワイド,4-12,410,3
202609010612,ワイド,4-13,790,11
202609010612,馬単,12→13,750,1
202609010612,三連複,4-12-13,1430,2
202609010612,三連単,12→13→4,3870,2
202609010701,単勝,5,3370,9
202609010701,複勝,5,540,7
202609010701,複勝,12,270,3
202609010701,枠連,4-8,610,2
202609010701,馬連,5-12,20200,34
202609010701,ワイド,5-12,2760,24
202609010701,ワイド,4-5,740,7
202609010701,ワイド,4-12,430,2
202609010701,馬単,5→12,38590,60
202609010701,三連複,4-5-12,3650,13
202609010701,三連単,5→12→4,89520,230
202609010702,複勝,13,210,2
202609010702,複勝,3,1290,8
202609010702,複勝,8,290,4
202609010702,枠連,2-7,7600,20
202609010702,馬連,3-13,11090,23
202609010702,ワイド,3-13,3090,25
202609010702,ワイド,8-13,610,5
202609010702,ワイド,3-8,3790,31
202609010702,馬単,13→3,18030,41
202609010702,三連複,3-8-13,17380,45
202609010702,三連単,13→3→8,118030,262
202609010703,単勝,3,310,2
202609010703,複勝,3,190,2
202609010703,複勝,1,2060,7
202609010703,複勝,7,270,3
202609010703,枠連,1-3,12010,17
202609010703,馬連,1-3,9990,17
202609010703,ワイド,1-3,2500,18
202609010703,ワイド,3-7,350,4
202609010703,ワイド,1-7,3500,27
202609010703,馬単,3→1,18430,24
202609010703,三連複,1-3-7,14840,34
202609010703,三連単,3→1→7,88850,162
202609010704,単勝,13,2980,8
202609010704,複勝,13,390,6
202609010704,複勝,3,270,4
202609010704,複勝,7,120,1
202609010704,枠連,2-7,3730,16
202609010704,馬連,3-13,9150,29
202609010704,ワイド,3-13,2110,25
202609010704,ワイド,7-13,900,9
202609010704,ワイド,3-7,460,4
202609010704,馬単,13→3,28350,73
202609010704,三連複,3-7-13,7150,19
202609010704,三連単,13→3→7,86360,269
202609010705,単勝,10,1590,5
202609010705,複勝,10,360,6
202609010705,複勝,4,120,1
202609010705,複勝,17,170,3
202609010705,枠連,2-5,770,3
202609010705,馬連,4-10,1860,7
202609010705,ワイド,4-10,610,5
202609010705,ワイド,10-17,1420,16
202609010705,ワイド,4-17,310,2
202609010705,馬単,10→4,4790,19
202609010705,三連複,4-10-17,2820,7
202609010705,三連単,10→4→17,24700,74
202609010706,単勝,8,1160,4
202609010706,複勝,8,390,4
202609010706,複勝,1,1820,11
202609010706,複勝,6,360,3
202609010706,枠連,1-6,13370,20
202609010706,馬連,1-8,29710,43
202609010706,ワイド,1-8,5570,41
202609010706,ワイド,6-8,880,8
202609010706,ワイド,1-6,3150,29
202609010706,馬単,8→1,45330,69
202609010706,三連複,1-6-8,26440,68
202609010706,三連単,8→1→6,185010,359
202609010707,単勝,2,440,3
202609010707,複勝,2,190,3
202609010707,複勝,7,670,8
202609010707,複勝,8,450,6
202609010707,枠連,1-4,2250,11
202609010707,馬連,2-7,7190,23
202609010707,ワイド,2-7,2090,21
202609010707,ワイド,2-8,1460,13
202609010707,ワイド,7-8,4350,41
202609010707,馬単,2→7,8730,29
202609010707,三連複,2-7-8,28480,75
202609010707,三連単,2→7→8,123410,356
202609010708,単勝,9,560,3
202609010708,複勝,2,110,2
202609010708,複勝,3,210,4
202609010708,枠連,2-8,120,1
202609010708,馬連,2-9,420,2
202609010708,ワイド,2-9,190,2
202609010708,ワイド,3-9,490,6
202609010708,ワイド,2-3,320,4
202609010708,馬単,9→2,1150,4
202609010708,三連複,2-3-9,830,3
202609010708,三連単,9→2→3,4430,13
202609010709,単勝,7,730,5
202609010709,複勝,7,270,5
202609010709,複勝,5,230,3
202609010709,複勝,6,350,8
202609010709,枠連,3-4,1410,5
202609010709,馬連,5-7,2620,8
202609010709,ワイド,5-7,1060,12
202609010709,ワイド,6-7,1370,20
202609010709,ワイド,5-6,1540,25
202609010709,馬単,7→5,5370,19
202609010709,三連複,5-6-7,10090,40
202609010709,三連単,7→5→6,53870,199
202609010710,単勝,8,200,1
202609010710,複勝,8,120,1
202609010710,複勝,4,200,4
202609010710,複勝,1,220,5
202609010710,枠連,4-7,690,2
202609010710,馬連,4-8,920,2
202609010710,ワイド,4-8,390,2
202609010710,ワイド,1-8,510,7
202609010710,ワイド,1-4,780,11
202609010710,馬単,8→4,1330,3
202609010710,三連複,1-4-8,2490,8
202609010710,三連単,8→4→1,7740,21
202609010711,単勝,11,550,2
202609010711,複勝,1,110,1
202609010711,複勝,4,170,3
202609010711,枠連,1-7,660,1
202609010711,馬連,1-11,710,1
202609010711,ワイド,1-11,270,1
202609010711,ワイド,4-11,620,6
202609010711,ワイド,1-4,320,2
202609010711,馬単,11→1,1660,4
202609010711,三連複,1-4-11,1360,1
202609010711,三連単,11→1→4,7530,8
202609010712,単勝,5,220,1
202609010712,複勝,3,120,3
202609010712,馬連,5-7,220,1
202609010712,ワイド,5-7,120,1
202609010712,ワイド,3-5,190,2
202609010712,ワイド,3-7,190,3
202609010712,馬単,5→7,460,2
202609010712,三連複,3-5-7,270,1
202609010712,三連単,5→7→3,1250,2
202609010801,単勝,11,480,3
202609010801,複勝,11,180,2
202609010801,複勝,7,480,7
202609010801,複勝,2,190,4
202609010801,枠連,4-6,3260,10
202609010801,馬連,7-11,6490,19
202609010801,ワイド,7-11,1500,16
202609010801,ワイド,2-11,420,3
202609010801,ワイド,2-7,1650,17
202609010801,馬単,11→7,10790,33
202609010801,三連複,2-7-11,5130,17
202609010801,三連単,11→7→2,51600,157
202609010802,単勝,13,550,3
202609010802,複勝,13,170,3
202609010802,複勝,3,140,2
202609010802,枠連,3-8,430,1
202609010802,馬連,4-13,1290,3
202609010802,ワイド,4-13,450,2
202609010802,ワイド,3-13,460,3
202609010802,ワイド,3-4,230,1
202609010802,馬単,13→4,2380,5
202609010802,三連複,3-4-13,1180,1
202609010802,三連単,13→4→3,8510,12
202609010803,単勝,8,870,3
202609010803,複勝,8,240,5
202609010803,複勝,9,160,2
202609010803,枠連,4-7,640,2
202609010803,馬連,8-14,870,2
202609010803,ワイド,8-14,380,3
202609010803,ワイド,8-9,480,5
202609010803,ワイド,9-14,240,1
202609010803,馬単,8→14,2370,7
202609010803,三連複,8-9-14,820,1
202609010803,三連単,8→14→9,6090,9
202609010804,単勝,14,1060,5
202609010804,複勝,14,290,5
202609010804,複勝,3,210,2
202609010804,複勝,13,550,7
202609010804,枠連,3-8,1570,7
202609010804,馬連,3-14,2900,10
202609010804,ワイド,3-14,1000,10
202609010804,ワイド,13-14,2320,23
202609010804,ワイド,3-13,2160,21
202609010804,馬単,14→3,5950,20
202609010804,三連複,3-13-14,13970,39
202609010804,三連単,14→3→13,62270,180
202609010805,単勝,10,1120,6
202609010805,複勝,10,340,5
202609010805,複勝,4,760,11
202609010805,複勝,2,390,7
202609010805,枠連,2-5,3170,12
202609010805,馬連,4-10,12990,46
202609010805,ワイド,4-10,4420,51
202609010805,ワイド,2-10,2120,31
202609010805,ワイド,2-4,3780,47
202609010805,馬単,10→4,26920,95
202609010805,三連複,2-4-10,39860,137
202609010805,三連単,10→4→2,207910,717
202609010806,単勝,7,1820,6
202609010806,複勝,7,230,6
202609010806,複勝,5,160,3
202609010806,枠連,6-6,890,5
202609010806,馬連,6-7,930,5
202609010806,ワイド,6-7,290,4
202609010806,ワイド,5-7,1170,16
202609010806,ワイド,5-6,300,5
202609010806,馬単,7→6,3430,10
202609010806,三連複,5-6-7,1730,9
202609010806,三連単,7→6→5,19430,58
202609010807,単勝,7,5170,11
202609010807,複勝,7,1240,12
202609010807,複勝,3,140,1
202609010807,複勝,13,300,4
202609010807,枠連,3-5,1940,9
202609010807,馬連,3-7,5760,19
202609010807,ワイド,3-7,2060,22
202609010807,ワイド,7-13,13140,63
202609010807,ワイド,3-13,560,4
202609010807,馬単,7→3,18560,49
202609010807,三連複,3-7-13,24810,72
202609010807,三連単,7→3→13,199220,477
202609010808,単勝,11,1980,7
202609010808,複勝,11,390,7
202609010808,複勝,6,160,2
202609010808,枠連,6-8,810,3
202609010808,馬連,6-11,3570,15
202609010808,ワイド,6-11,890,14
202609010808,ワイド,9-11,1950,23
202609010808,ワイド,6-9,810,11
202609010808,馬単,11→6,8260,32
202609010808,三連複,6-9-11,11080,35
202609010808,三連単,11→6→9,87490,239
202609010809,単勝,3,250,1
202609010809,複勝,3,180,2
202609010809,複勝,4,230,3
202609010809,馬連,3-4,670,2
202609010809,ワイド,3-4,270,2
202609010809,ワイド,3-7,340,5
202609010809,ワイド,4-7,530,10
202609010809,馬単,3→4,980,1
202609010809,三連複,3-4-7,970,4
202609010809,三連単,3→4→7,3190,4
202609010810,複勝,4,420,8
202609010810,複勝,14,680,11
202609010810,枠連,3-4,1120,4
202609010810,馬連,4-5,2240,7
202609010810,ワイド,4-5,840,8
202609010810,ワイド,5-14,1170,12
202609010810,ワイド,4-14,5550,54
202609010810,馬単,5→4,3180,10
202609010810,三連複,4-5-14,18170,61
202609010810,三連単,5→4→14,55630,172
202609010811,単勝,12,2780,11
202609010811,複勝,12,620,11
202609010811,複勝,14,870,13
202609010811,複勝,8,240,2
202609010811,枠連,6-7,2680,14
202609010811,馬連,12-14,34560,84
202609010811,ワイド,12-14,7950,83
202609010811,ワイド,8-12,3220,43
202609010811,ワイド,8-14,3210,46
202609010811,馬単,12→14,60750,171
202609010811,三連複,8-12-14,79150,259
202609010811,三連単,12→14→8,620250,1
202609010812,単勝,5,750,4
202609010812,複勝,8,140,1
202609010812,枠連,4-6,560,2
202609010812,馬連,5-8,1230,3
202609010812,ワイド,5-8,540,3
202609010812,ワイド,5-7,790,8
202609010812,ワイド,7-8,330,1
202609010812,馬単,5→8,2630,6
202609010812,三連複,5-7-8,1910,2
202609010812,三連単,5→8→7,11230,11
202609010901,単勝,3,310,3
202609010901,複勝,6,230,4
202609010901,枠連,3-6,1190,4
202609010901,馬連,3-6,1040,4
202609010901,ワイド,3-6,330,4
202609010901,ワイド,3-9,280,3
202609010901,ワイド,6-9,590,8
202609010901,馬単,3→6,1790,7
202609010901,三連複,3-6-9,1160,4
202609010901,三連単,3→6→9,6210,23
202609010902,単勝,10,110,1
202609010902,複勝,10,100,1
202609010902,複勝,6,310,6
202609010902,枠連,2-7,770,4
202609010902,馬連,2-10,560,3
202609010902,ワイド,2-10,290,3
202609010902,ワイド,6-10,390,5
202609010902,ワイド,2-6,1670,16
202609010902,馬単,10→2,710,4
202609010902,三連複,2-6-10,1990,7
202609010902,三連単,10→2→6,4920,18
202609010903,単勝,4,380,2
202609010903,複勝,4,130,1
202609010903,複勝,7,160,4
202609010903,複勝,9,130,3
202609010903,枠連,4-7,1310,6
202609010903,馬連,4-7,1120,7
202609010903,ワイド,4-7,350,7
202609010903,ワイド,4-9,270,3
202609010903,ワイド,7-9,320,5
202609010903,馬単,4→7,2130,11
202609010903,三連複,4-7-9,1040,5
202609010903,三連単,4→7→9,7000,31
202609010904,単勝,15,190,1
202609010904,複勝,15,110,1
202609010904,複勝,10,230,4
202609010904,複勝,14,150,2
202609010904,枠連,6-8,740,4
202609010904,馬連,10-15,1140,5
202609010904,ワイド,10-15,400,3
202609010904,ワイド,14-15,200,1
202609010904,ワイド,10-14,800,8
202609010904,馬単,15→10,1660,5
202609010904,三連複,10-14-15,1410,4
202609010904,三連単,15→10→14,6670,14
202609010905,単勝,15,1060,6
202609010905,複勝,15,290,5
202609010905,複勝,7,820,8
202609010905,複勝,12,160,2
202609010905,枠連,4-7,1710,7
202609010905,馬連,7-15,21730,33
202609010905,ワイド,7-15,4830,30
202609010905,ワイド,12-15,520,5
202609010905,ワイド,7-12,1450,16
202609010905,馬単,15→7,33880,60
202609010905,三連複,7-12-15,14530,36
202609010905,三連単,15→7→12,142780,301
202609010906,単勝,5,2020,8
202609010906,複勝,5,320,7
202609010906,複勝,11,130,1
202609010906,複勝,8,270,6
202609010906,枠連,3-6,2040,9
202609010906,馬連,5-11,2100,6
202609010906,ワイド,5-11,770,7
202609010906,ワイド,5-8,1970,27
202609010906,ワイド,8-11,520,5
202609010906,馬単,5→11,5890,19
202609010906,三連複,5-8-11,5280,20
202609010906,三連単,5→11→8,42790,128
202609010907,単勝,4,210,1
202609010907,複勝,11,130,2
202609010907,複勝,5,170,4
202609010907,枠連,4-8,320,1
202609010907,馬連,4-11,370,1
202609010907,ワイド,4-11,190,1
202609010907,ワイド,4-5,330,4
202609010907,ワイド,5-11,460,6
202609010907,馬単,4→11,640,1
202609010907,三連複,4-5-11,800,2
202609010907,三連単,4→11→5,2690,4
202609010908,単勝,9,320,1
202609010908,複勝,9,160,1
202609010908,複勝,5,410,7
202609010908,複勝,8,220,3
202609010908,枠連,5-7,2070,9
202609010908,馬連,5-9,2200,8
202609010908,ワイド,5-9,1080,15
202609010908,ワイド,8-9,470,2
202609010908,ワイド,5-8,2020,25
202609010908,馬単,9→5,3560,12
202609010908,三連複,5-8-9,6520,25
202609010908,三連単,9→5→8,25760,87
202609010909,単勝,5,810,5
202609010909,複勝,5,180,5
202609010909,複勝,8,160,4
202609010909,馬連,5-8,1810,10
202609010909,ワイド,5-8,550,9
202609010909,ワイド,3-5,390,7
202609010909,ワイド,3-8,330,5
202609010909,馬単,5→8,3520,20
202609010909,三連複,3-5-8,1620,9
202609010909,三連単,5→8→3,13510,56
202609010910,単勝,10,2010,11
202609010910,複勝,10,570,10
202609010910,複勝,1,2520,15
202609010910,複勝,6,210,1
202609010910,枠連,1-5,2870,15
202609010910,馬連,1-10,106400,112
202609010910,ワイド,1-10,26130,110
202609010910,ワイド,6-10,1840,22
202609010910,ワイド,1-6,12390,92
202609010910,馬単,10→1,180230,218
202609010910,三連複,1-6-10,233670,411
202609010910,三連単,10→1→6,2642100,2
202609010911,単勝,1,210,1
202609010911,複勝,9,260,6
202609010911,複勝,7,250,5
202609010911,枠連,1-7,1260,6
202609010911,馬連,1-9,1190,5
202609010911,ワイド,1-9,500,6
202609010911,ワイド,1-7,440,4
202609010911,ワイド,7-9,1380,21
202609010911,馬単,1→9,1980,6
202609010911,三連複,1-7-9,3380,16
202609010911,三連単,1→9→7,14000,45
202609010912,単勝,8,690,3
202609010912,複勝,8,270,3
202609010912,複勝,9,350,6
202609010912,複勝,10,1550,11
202609010912,枠連,5-5,2470,9
202609010912,馬連,8-9,2040,7
202609010912,ワイド,8-9,770,7
202609010912,ワイド,8-10,4430,38
202609010912,ワイド,9-10,6230,46
202609010912,馬単,8→9,4480,13
202609010912,三連複,8-9-10,19720,58
202609010912,三連単,8→9→10,113930,310
202609011001,単勝,14,130,1
202609011001,複勝,10,280,5
202609011001,複勝,6,200,3
202609011001,枠連,6-8,1180,6
202609011001,馬連,10-14,1260,6
202609011001,ワイド,10-14,560,6
202609011001,ワイド,6-14,330,2
202609011001,ワイド,6-10,1820,18
202609011001,馬単,14→10,1530,7
202609011001,三連複,6-10-14,2920,9
202609011001,三連単,14→10→6,12000,36
202609011002,単勝,1,420,3
202609011002,複勝,1,140,2
202609011002,複勝,7,350,6
202609011002,馬連,1-4,480,2
202609011002,ワイド,1-4,240,2
202609011002,ワイド,1-7,1140,12
202609011002,ワイド,4-7,950,8
202609011002,馬単,1→4,1130,5
202609011002,三連複,1-4-7,3400,6
202609011002,三連単,1→4→7,12790,33
202609011003,単勝,10,610,5
202609011003,複勝,10,180,5
202609011003,複勝,13,130,1
202609011003,枠連,6-7,2380,7
202609011003,馬連,8-10,2280,10
202609011003,ワイド,8-10,710,10
202609011003,ワイド,10-13,610,9
202609011003,ワイド,8-13,330,5
202609011003,馬単,10→8,4720,20
202609011003,三連複,8-10-13,2410,9
202609011003,三連単,10→8→13,16990,60
202609011004,単勝,8,270,1
202609011004,複勝,3,170,3
202609011004,枠連,2-4,710,2
202609011004,馬連,3-8,990,3
202609011004,ワイド,3-8,370,3
202609011004,ワイド,6-8,230,1
202609011004,ワイド,3-6,380,4
202609011004,馬単,8→3,1550,4
202609011004,三連複,3-6-8,930,2
202609011004,三連単,8→3→6,4700,4
202609011005,単勝,11,1090,6
202609011005,複勝,11,330,7
202609011005,複勝,2,240,4
202609011005,複勝,1,300,5
202609011005,枠連,2-8,1550,6
202609011005,馬連,2-11,3570,18
202609011005,ワイド,2-11,1260,16
202609011005,ワイド,1-11,2300,29
202609011005,ワイド,1-2,1450,20
202609011005,馬単,11→2,8370,42
202609011005,三連複,1-2-11,17510,61
202609011005,三連単,11→2→1,99810,342
202609011006,単勝,10,6930,11
202609011006,複勝,10,1110,12
202609011006,複勝,7,180,3
202609011006,枠連,7-8,650,3
202609011006,馬連,10-13,8060,26
202609011006,ワイド,10-13,2120,23
202609011006,ワイド,7-10,6600,53
202609011006,ワイド,7-13,590,4
202609011006,馬単,10→13,24600,71
202609011006,三連複,7-10-13,24230,78
202609011006,三連単,10→13→7,275230,653
202609011007,単勝,6,210,1
202609011007,複勝,1,270,5
202609011007,複勝,7,440,7
202609011007,枠連,1-6,1280,5
202609011007,馬連,1-6,1390,5
202609011007,ワイド,1-6,550,6
202609011007,ワイド,6-7,810,10
202609011007,ワイド,1-7,3530,27
202609011007,馬単,6→1,2000,7
202609011007,三連複,1-6-7,6640,22
202609011007,三連単,6→1→7,21160,71
202609011008,単勝,8,4390,7
202609011008,複勝,8,1540,7
202609011008,複勝,3,760,4
202609011008,複勝,10,750,3
202609011008,枠連,3-7,8760,14
202609011008,馬連,3-8,14520,23
202609011008,ワイド,3-8,3000,23
202609011008,ワイド,8-10,2690,21
202609011008,ワイド,3-10,1410,13
202609011008,馬単,8→3,43240,49
202609011008,三連複,3-8-10,34790,49
202609011008,三連単,8→3→10,346420,331
202609011009,複勝,8,260,6
202609011009,馬連,4-8,2550,9
202609011009,ワイド,4-8,520,9
202609011009,ワイド,4-5,140,1
202609011009,ワイド,5-8,650,10
202609011009,馬単,4→8,3420,13
202609011009,三連複,4-5-8,1590,6
202609011009,三連単,4→8→5,9370,35
202609011010,単勝,4,1280,6
202609011010,複勝,4,490,9
202609011010,複勝,7,180,2
202609011010,複勝,5,220,3
202609011010,枠連,2-4,1420,6
202609011010,馬連,4-7,3660,15
202609011010,ワイド,4-7,1520,17
202609011010,ワイド,4-5,1840,23
202609011010,ワイド,5-7,650,4
202609011010,馬単,4→7,7790,30
202609011010,三連複,4-5-7,8410,28
202609011010,三連単,4→7→5,52300,166
202609011011,単勝,1,310,1
202609011011,複勝,1,120,1
202609011011,複勝,5,140,2
202609011011,枠連,1-4,1750,10
202609011011,馬連,1-4,1690,9
202609011011,ワイド,1-4,570,9
202609011011,ワイド,1-5,260,1
202609011011,ワイド,4-5,560,8
202609011011,馬単,1→4,2540,14
202609011011,三連複,1-4-5,1540,5
202609011011,三連単,1→4→5,8030,28
202609011012,単勝,8,290,1
202609011012,複勝,1,180,3
202609011012,複勝,11,190,5
202609011012,枠連,1-6,700,3
202609011012,馬連,1-8,1560,8
202609011012,ワイド,1-8,550,8
202609011012,ワイド,8-11,440,2
202609011012,ワイド,1-11,460,5
202609011012,馬単,8→1,2410,6
202609011012,三連複,1-8-11,2430,6
202609011012,三連単,8→1→11,11290,27
202609020101,単勝,2,1210,4
202609020101,複勝,2,360,5
202609020101,複勝,3,120,2
202609020101,複勝,1,320,4
202609020101,枠連,1-2,710,2
202609020101,馬連,2-3,1260,3
202609020101,ワイド,2-3,570,5
202609020101,ワイド,1-2,1980,23
202609020101,ワイド,1-3,570,4
202609020101,馬単,2→3,3320,13
202609020101,三連複,1-2-3,3590,9
202609020101,三連単,2→3→1,19790,51
202609020102,単勝,9,150,1
202609020102,複勝,10,170,4
202609020102,枠連,4-7,230,1
202609020102,馬連,4-9,250,1
202609020102,ワイド,4-9,150,1
202609020102,ワイド,9-10,250,4
202609020102,ワイド,4-10,320,5
202609020102,馬単,9→4,370,1
202609020102,三連複,4-9-10,560,2
202609020102,三連単,9→4→10,1350,3
202609020103,単勝,2,470,3
202609020103,複勝,2,120,3
202609020103,複勝,4,120,2
202609020103,枠連,1-2,860,4
202609020103,馬連,2-4,980,4
202609020103,ワイド,2-4,310,3
202609020103,ワイド,2-12,170,1
202609020103,ワイド,4-12,180,2
202609020103,馬単,2→4,2310,8
202609020103,三連複,2-4-12,440,1
202609020103,三連単,2→4→12,3980,10
202609020104,単勝,1,310,2
202609020104,複勝,9,110,2
202609020104,複勝,5,230,5
202609020104,枠連,1-6,230,1
202609020104,馬連,1-9,280,1
202609020104,ワイド,1-9,160,1
202609020104,ワイド,1-5,480,6
202609020104,ワイド,5-9,410,4
202609020104,馬単,1→9,670,2
202609020104,三連複,1-5-9,750,2
202609020104,三連単,1→9→5,2970,6
202609020105,単勝,10,2190,8
202609020105,複勝,10,460,8
202609020105,複勝,6,360,6
202609020105,複勝,2,160,1
202609020105,枠連,3-5,15540,30
202609020105,馬連,6-10,16060,47
202609020105,ワイド,6-10,6780,58
202609020105,ワイド,2-10,830,7
202609020105,ワイド,2-6,680,4
202609020105,馬単,10→6,57350,126
202609020105,三連複,2-6-10,14880,49
202609020105,三連単,10→6→2,217830,603
202609020106,単勝,4,590,3
202609020106,複勝,3,150,2
202609020106,枠連,3-4,1820,8
202609020106,馬連,3-4,1710,6
202609020106,ワイド,3-4,600,7
202609020106,ワイド,2-4,250,2
202609020106,ワイド,2-3,250,1
202609020106,馬単,4→3,3540,12
202609020106,三連複,2-3-4,970,1
202609020106,三連単,4→3→2,8170,20
202609020107,単勝,11,13010,12
202609020107,複勝,11,3380,11
202609020107,複勝,4,540,4
202609020107,複勝,1,620,5
202609020107,枠連,4-8,14720,25
202609020107,馬連,4-11,57510,49
202609020107,ワイド,4-11,8760,44
202609020107,ワイド,1-11,10240,47
202609020107,ワイド,1-4,1830,18
202609020107,馬単,11→4,142850,98
202609020107,三連複,1-4-11,124960,125
202609020107,三連単,11→4→1,1834800,913
202609020108,単勝,4,190,1
202609020108,枠連,3-4,410,2
202609020108,馬連,3-4,370,1
202609020108,ワイド,3-4,170,1
202609020108,ワイド,4-6,220,2
202609020108,ワイド,3-6,280,3
202609020108,馬単,4→3,570,1
202609020108,三連複,3-4-6,540,1
202609020108,三連単,4→3→6,1590,1
202609020109,複勝,2,160,3
202609020109,複勝,1,130,1
202609020109,馬連,1-2,240,1
202609020109,ワイド,1-2,130,1
202609020109,ワイド,2-3,160,3
202609020109,ワイド,1-3,130,2
202609020109,馬単,2→1,510,2
202609020109,三連複,1-2-3,230,1
202609020109,三連単,2→1→3,1270,5
202609020110,単勝,11,340,2
202609020110,複勝,10,190,4
202609020110,複勝,7,130,2
202609020110,枠連,8-8,1170,5
202609020110,馬連,10-11,1720,6
202609020110,ワイド,10-11,500,5
202609020110,ワイド,7-11,210,1
202609020110,ワイド,7-10,440,4
202609020110,馬単,11→10,2910,10
202609020110,三連複,7-10-11,1280,2
202609020110,三連単,11→10→7,8660,20
202609020111,単勝,4,240,1
202609020111,複勝,4,140,1
202609020111,複勝,3,220,4
202609020111,馬連,3-4,650,3
202609020111,ワイド,3-4,220,4
202609020111,ワイド,2-4,150,1
202609020111,ワイド,2-3,270,5
202609020111,馬単,4→3,1120,5
202609020111,三連複,2-3-4,420,2
202609020111,三連単,4→3→2,2440,7
202609020112,単勝,12,210,1
202609020112,複勝,12,120,1
202609020112,複勝,1,180,2
202609020112,枠連,3-7,700,2
202609020112,馬連,4-12,1090,4
202609020112,ワイド,4-12,430,4
202609020112,ワイド,1-12,290,1
202609020112,ワイド,1-4,760,10
202609020112,馬単,12→4,1600,4
202609020112,三連複,1-4-12,1780,2
202609020112,三連単,12→4→1,6490,5
202609020201,単勝,1,1100,6
202609020201,複勝,1,330,6
202609020201,複勝,2,440,7
202609020201,複勝,5,170,2
202609020201,枠連,1-2,10060,24
202609020201,馬連,1-2,10220,33
202609020201,ワイド,1-2,2790,32
202609020201,ワイド,1-5,900,9
202609020201,ワイド,2-5,1080,11
202609020201,馬単,1→2,14650,51
202609020201,三連複,1-2-5,8270,31
202609020201,三連単,1→2→5,79740,276
202609020202,単勝,3,130,1
202609020202,複勝,3,100,1
202609020202,複勝,6,120,2
202609020202,複勝,4,400,7
202609020202,枠連,3-6,230,1
202609020202,馬連,3-6,210,1
202609020202,ワイド,3-6,130,1
202609020202,ワイド,3-4,620,10
202609020202,ワイド,4-6,1070,12
202609020202,馬単,3→6,280,1
202609020202,三連複,3-4-6,1590,5
202609020202,三連単,3→6→4,2890,8
202609020203,単勝,14,960,6
202609020203,複勝,14,270,6
202609020203,複勝,13,220,4
202609020203,複勝,3,170,2
202609020203,枠連,7-7,3580,15
202609020203,馬連,13-14,3340,12
202609020203,ワイド,13-14,920,11
202609020203,ワイド,3-14,630,5
202609020203,ワイド,3-13,490,2
202609020203,馬単,14→13,6730,25
202609020203,三連複,3-13-14,3420,6
202609020203,三連単,14→13→3,27730,77
202609020204,単勝,2,1840,7
202609020204,複勝,2,380,7
202609020204,複勝,8,130,1
202609020204,複勝,9,240,4
202609020204,枠連,2-5,2680,10
202609020204,馬連,2-8,2500,10
202609020204,ワイド,2-8,810,9
202609020204,ワイド,2-9,2040,23
202609020204,ワイド,8-9,460,3
202609020204,馬単,2→8,5810,20
202609020204,三連複,2-8-9,4810,14
202609020204,三連単,2→8→9,36090,115
202609020205,単勝,5,310,2
202609020205,複勝,11,130,3
202609020205,枠連,5-8,730,3
202609020205,馬連,5-11,690,2
202609020205,ワイド,5-11,250,3
202609020205,ワイド,5-7,140,1
202609020205,ワイド,7-11,240,2
202609020205,馬単,5→11,1130,4
202609020205,三連複,5-7-11,370,1
202609020205,三連単,5→11→7,2980,5
202609020206,単勝,1,1150,5
202609020206,複勝,1,190,4
202609020206,複勝,7,140,3
202609020206,枠連,1-7,870,4
202609020206,馬連,1-8,2260,9
202609020206,ワイド,1-8,570,9
202609020206,ワイド,1-7,450,6
202609020206,ワイド,7-8,230,1
202609020206,馬単,1→8,6040,22
202609020206,三連複,1-7-8,1670,5
202609020206,三連単,1→8→7,16300,60
202609020207,単勝,2,660,3
202609020207,複勝,2,210,4
202609020207,複勝,14,310,5
202609020207,枠連,2-8,2050,10
202609020207,馬連,2-14,2770,11
202609020207,ワイド,2-14,1030,11
202609020207,ワイド,1-2,690,5
202609020207,ワイド,1-14,1150,12
202609020207,馬単,2→14,6380,24
202609020207,三連複,1-2-14,5430,14
202609020207,三連単,2→14→1,41640,125
202609020208,単勝,4,1730,6
202609020208,複勝,4,610,6
202609020208,馬連,4-5,1810,6
202609020208,ワイド,4-5,450,6
202609020208,ワイド,4-7,940,13
202609020208,ワイド,5-7,230,2
202609020208,馬単,4→5,4810,15
202609020208,三連複,4-5-7,2180,7
202609020208,三連単,4→5→7,21860,64
202609020209,単勝,14,490,2
202609020209,複勝,14,260,4
202609020209,複勝,15,530,8
202609020209,複勝,7,390,7
202609020209,枠連,8-8,4110,15
202609020209,馬連,14-15,3450,18
202609020209,ワイド,14-15,1190,17
202609020209,ワイド,7-14,1110,14
202609020209,ワイド,7-15,2620,33
202609020209,馬単,14→15,6130,25
202609020209,三連複,7-14-15,13750,49
202609020209,三連単,14→15→7,55990,199
202609020210,単勝,4,1540,6
