,式別,馬番,配当,人気
202605010802,複勝,8,110,1
202605010802,複勝,12,200,4
202605010802,枠連,4-6,180,1
202605010802,馬連,4-8,210,1
202605010802,ワイド,4-8,140,1
202605010802,ワイド,4-12,360,4
202605010802,ワイド,8-12,450,5
202605010802,馬単,4→8,310,1
202605010802,三連複,4-8-12,720,2
202605010802,三連単,4→8→12,1750,5
202605010803,単勝,3,320,1
202605010803,複勝,3,180,1
202605010803,複勝,7,3030,13
202605010803,複勝,1,1830,11
202605010803,枠連,2-4,2930,13
202605010803,馬連,3-7,16680,36
202605010803,ワイド,3-7,5920,44
202605010803,ワイド,1-3,4940,37
202605010803,ワイド,1-7,40130,102
202605010803,馬単,3→7,24060,64
202605010803,三連複,1-3-7,198570,243
202605010803,三連単,3→7→1,742930,1
202605010804,単勝,6,510,3
202605010804,複勝,6,180,3
202605010804,複勝,5,110,1
202605010804,複勝,8,340,6
202605010804,枠連,3-3,770,2
202605010804,馬連,5-6,820,3
202605010804,ワイド,5-6,380,3
202605010804,ワイド,6-8,920,10
202605010804,ワイド,5-8,870,8
202605010804,馬単,6→5,1720,6
202605010804,三連複,5-6-8,2420,7
202605010804,三連単,6→5→8,13000,33
202605010805,単勝,1,210,1
202605010805,複勝,1,110,2
202605010805,複勝,7,130,3
202605010805,複勝,2,110,1
202605010805,枠連,1-6,280,1
202605010805,馬連,1-7,600,2
202605010805,ワイド,1-7,220,2
202605010805,ワイド,1-2,160,1
202605010805,ワイド,2-7,250,3
202605010805,馬単,1→7,930,4
202605010805,三連複,1-2-7,420,1
202605010805,三連単,1→7→2,2250,2
202605010806,単勝,4,240,1
202605010806,複勝,1,140,1
202605010806,枠連,2-5,1440,8
202605010806,馬連,4-9,2180,9
202605010806,ワイド,4-9,740,10
202605010806,ワイド,1-4,250,1
202605010806,ワイド,1-9,710,8
202605010806,馬単,4→9,3600,13
202605010806,三連複,1-4-9,2440,4
202605010806,三連単,4→9→1,12940,32
202605010807,単勝,11,240,1
202605010807,複勝,9,390,6
202605010807,複勝,14,490,7
202605010807,枠連,5-6,1310,6
202605010807,馬連,9-11,4000,17
202605010807,ワイド,9-11,1290,14
202605010807,ワイド,11-14,1320,17
202605010807,ワイド,9-14,4810,50
202605010807,馬単,11→9,5370,16
202605010807,三連複,9-11-14,19230,66
202605010807,三連単,11→9→14,68170,210
202605010808,単勝,6,560,2
202605010808,複勝,6,210,2
202605010808,複勝,11,350,6
202605010808,複勝,7,430,7
202605010808,枠連,3-6,2280,8
202605010808,馬連,6-11,2830,10
202605010808,ワイド,6-11,990,10
202605010808,ワイド,6-7,1460,17
202605010808,ワイド,7-11,2040,24
202605010808,馬単,6→11,5160,17
202605010808,三連複,6-7-11,15820,56
202605010808,三連単,6→11→7,77420,238
202605010809,単勝,3,2350,7
202605010809,複勝,3,590,6
202605010809,複勝,8,310,4
202605010809,複勝,6,300,3
202605010809,枠連,3-7,7670,18
202605010809,馬連,3-8,8300,22
202605010809,ワイド,3-8,2090,21
202605010809,ワイド,3-6,2150,23
202605010809,ワイド,6-8,740,7
202605010809,馬単,3→8,18910,46
202605010809,三連複,3-6-8,12340,39
202605010809,三連単,3→8→6,132930,311
202605010810,単勝,8,240,1
202605010810,複勝,8,130,1
202605010810,複勝,3,140,2
202605010810,複勝,14,640,10
202605010810,枠連,3-5,300,1
202605010810,馬連,3-8,370,1
202605010810,ワイド,3-8,210,1
202605010810,ワイド,8-14,1180,15
202605010810,ワイド,3-14,1970,25
202605010810,馬単,8→3,720,1
202605010810,三連複,3-8-14,4720,10
202605010810,三連単,8→3→14,14790,30
202605010811,単勝,12,340,2
202605010811,複勝,12,130,2
202605010811,複勝,14,160,3
202605010811,複勝,9,130,1
202605010811,枠連,6-7,820,4
202605010811,馬連,12-14,890,3
202605010811,ワイド,12-14,360,3
202605010811,ワイド,9-12,290,1
202605010811,ワイド,9-14,320,2
202605010811,馬単,12→14,1560,4
202605010811,三連複,9-12-14,1080,1
202605010811,三連単,12→14→9,5080,4
202605010812,単勝,3,430,1
202605010812,複勝,10,220,4
202605010812,複勝,4,220,5
202605010812,枠連,2-5,560,2
202605010812,馬連,3-10,1300,3
202605010812,ワイド,3-10,550,4
202605010812,ワイド,3-4,540,3
202605010812,ワイド,4-10,870,12
202605010812,馬単,3→10,2390,5
202605010812,三連複,3-4-10,3680,9
202605010812,三連単,3→10→4,14820,25
202605020101,単勝,13,530,3
202605020101,複勝,13,150,2
202605020101,複勝,8,460,6
202605020101,枠連,7-8,450,2
202605020101,馬連,12-13,460,1
202605020101,ワイド,12-13,240,1
202605020101,ワイド,8-13,1200,13
202605020101,ワイド,8-12,1050,10
202605020101,馬単,13→12,1500,5
202605020101,三連複,8-12-13,3080,8
202605020101,三連単,13→12→8,16750,50
202605020102,単勝,4,520,3
202605020102,複勝,4,270,5
202605020102,複勝,16,180,1
202605020102,複勝,14,620,8
202605020102,枠連,2-8,1410,6
202605020102,馬連,4-16,1750,6
202605020102,ワイド,4-16,700,7
202605020102,ワイド,4-14,2030,24
202605020102,ワイド,14-16,1690,20
202605020102,馬単,4→16,2900,10
202605020102,三連複,4-14-16,10450,34
202605020102,三連単,4→16→14,40830,138
202605020103,単勝,6,200,1
202605020103,複勝,11,140,2
202605020103,複勝,5,610,9
202605020103,枠連,5-7,260,1
202605020103,馬連,6-11,330,1
202605020103,ワイド,6-11,190,1
202605020103,ワイド,5-6,1240,14
202605020103,ワイド,5-11,1540,18
202605020103,馬単,6→11,560,1
202605020103,三連複,5-6-11,2960,8
202605020103,三連単,6→11→5,8640,25
202605020104,単勝,12,150,1
202605020104,複勝,1,170,3
202605020104,複勝,2,300,6
202605020104,枠連,1-7,430,2
202605020104,馬連,1-12,540,2
202605020104,ワイド,1-12,260,2
202605020104,ワイド,2-12,480,6
202605020104,ワイド,1-2,1480,15
202605020104,馬単,12→1,680,2
202605020104,三連複,1-2-12,2730,9
202605020104,三連単,12→1→2,5840,14
202605020105,単勝,3,520,2
202605020105,複勝,3,150,2
202605020105,複勝,2,260,5
202605020105,枠連,2-3,400,1
202605020105,馬連,3-6,540,1
202605020105,ワイド,3-6,250,1
202605020105,ワイド,2-3,1000,11
202605020105,ワイド,2-6,630,5
202605020105,馬単,3→6,1300,4
202605020105,三連複,2-3-6,2310,4
202605020105,三連単,3→6→2,12110,27
202605020106,単勝,10,180,1
202605020106,複勝,8,120,2
202605020106,複勝,11,630,9
202605020106,枠連,4-5,220,1
202605020106,馬連,8-10,250,1
202605020106,ワイド,8-10,150,1
202605020106,ワイド,10-11,1240,13
202605020106,ワイド,8-11,1720,18
202605020106,馬単,10→8,400,1
202605020106,三連複,8-10-11,2770,7
202605020106,三連単,10→8→11,6990,18
202605020107,単勝,5,1120,5
202605020107,複勝,5,350,7
202605020107,複勝,16,150,1
202605020107,複勝,3,330,5
202605020107,枠連,3-8,960,4
202605020107,馬連,5-16,1510,4
202605020107,ワイド,5-16,780,7
202605020107,ワイド,3-5,2490,32
202605020107,ワイド,3-16,1060,10
202605020107,馬単,5→16,3960,13
202605020107,三連複,3-5-16,7830,24
202605020107,三連単,5→16→3,44770,141
202605020108,単勝,3,4050,7
202605020108,複勝,3,810,7
202605020108,複勝,4,210,4
202605020108,複勝,7,210,3
202605020108,馬連,3-4,8090,19
202605020108,ワイド,3-4,1820,18
202605020108,ワイド,3-7,1720,16
202605020108,ワイド,4-7,430,5
202605020108,馬単,3→4,21550,38
202605020108,三連複,3-4-7,5430,20
202605020108,三連単,3→4→7,79080,161
202605020109,単勝,6,170,1
202605020109,複勝,6,110,2
202605020109,複勝,9,120,3
202605020109,枠連,6-8,300,1
202605020109,馬連,6-9,310,1
202605020109,ワイド,6-9,160,2
202605020109,ワイド,6-7,140,1
202605020109,ワイド,7-9,320,4
202605020109,馬単,6→9,510,2
202605020109,三連複,6-7-9,380,1
202605020109,三連単,6→9→7,1200,1
202605020110,単勝,15,380,2
202605020110,複勝,15,160,2
202605020110,複勝,4,120,1
202605020110,複勝,12,500,9
202605020110,枠連,3-8,330,1
202605020110,馬連,4-15,590,1
202605020110,ワイド,4-15,300,1
202605020110,ワイド,12-15,1600,19
202605020110,ワイド,4-12,1240,14
202605020110,馬単,15→4,1020,1
202605020110,三連複,4-12-15,5070,14
202605020110,三連単,15→4→12,19790,53
202605020111,単勝,16,810,4
202605020111,複勝,16,220,4
202605020111,複勝,7,180,3
202605020111,枠連,4-8,1560,8
202605020111,馬連,7-16,2350,7
202605020111,ワイド,7-16,730,5
202605020111,ワイド,4-16,440,3
202605020111,ワイド,4-7,370,2
202605020111,馬単,16→7,5850,19
202605020111,三連複,4-7-16,2280,3
202605020111,三連単,16→7→4,17700,43
202605020112,単勝,13,260,1
202605020112,複勝,4,190,3
202605020112,複勝,7,700,9
202605020112,枠連,4-8,700,3
202605020112,馬連,4-13,1180,4
202605020112,ワイド,4-13,380,3
202605020112,ワイド,7-13,1580,18
202605020112,ワイド,4-7,3510,29
202605020112,馬単,13→4,1970,7
202605020112,三連複,4-7-13,11280,33
202605020112,三連単,13→4→7,41770,141
202605020201,単勝,6,680,3
202605020201,複勝,6,240,5
202605020201,複勝,15,240,4
202605020201,複勝,9,200,2
202605020201,枠連,3-8,2230,10
202605020201,馬連,6-15,2430,8
202605020201,ワイド,6-15,860,7
202605020201,ワイド,6-9,950,10
202605020201,ワイド,9-15,970,11
202605020201,馬単,6→15,4980,18
202605020201,三連複,6-9-15,6330,16
202605020201,三連単,6→15→9,36860,107
202605020202,単勝,12,270,2
202605020202,複勝,12,180,2
202605020202,複勝,6,600,6
202605020202,複勝,8,820,7
202605020202,枠連,4-7,960,4
202605020202,馬連,6-12,5270,17
202605020202,ワイド,6-12,1700,17
202605020202,ワイド,8-12,1550,16
202605020202,ワイド,6-8,8290,43
202605020202,馬単,12→6,7400,25
202605020202,三連複,6-8-12,41740,75
202605020202,三連単,12→6→8,121440,278
202605020203,単勝,1,1160,6
202605020203,複勝,1,230,4
202605020203,複勝,14,250,6
202605020203,複勝,16,140,1
202605020203,枠連,1-7,4600,12
202605020203,馬連,1-14,4630,17
202605020203,ワイド,1-14,1100,15
202605020203,ワイド,1-16,510,5
202605020203,ワイド,14-16,470,4
202605020203,馬単,1→14,10740,36
202605020203,三連複,1-14-16,3690,10
202605020203,三連単,1→14→16,33050,106
202605020204,単勝,6,210,1
202605020204,複勝,8,180,4
202605020204,枠連,6-7,990,4
202605020204,馬連,6-8,980,4
202605020204,ワイド,6-8,260,2
202605020204,ワイド,2-6,260,3
202605020204,ワイド,2-8,650,8
202605020204,馬単,6→8,1500,6
202605020204,三連複,2-6-8,1280,4
202605020204,三連単,6→8→2,5550,18
202605020205,単勝,16,1080,5
202605020205,複勝,16,240,5
202605020205,複勝,14,120,1
202605020205,複勝,8,130,2
202605020205,枠連,7-8,530,2
202605020205,馬連,14-16,1760,7
202605020205,ワイド,14-16,520,6
202605020205,ワイド,8-16,720,9
202605020205,ワイド,8-14,220,1
202605020205,馬単,16→14,4580,15
202605020205,三連複,8-14-16,2020,4
202605020205,三連単,16→14→8,21670,55
202605020206,単勝,2,260,2
202605020206,複勝,2,110,3
202605020206,複勝,5,240,5
202605020206,馬連,2-5,1630,6
202605020206,ワイド,2-5,490,7
202605020206,ワイド,1-5,670,10
202605020206,馬単,2→5,2700,9
202605020206,三連複,1-2-5,1170,3
202605020206,三連単,2→5→1,7290,26
202605020207,単勝,14,190,1
202605020207,複勝,14,110,1
202605020207,複勝,12,170,4
202605020207,複勝,15,140,2
202605020207,枠連,6-7,730,3
202605020207,馬連,12-14,770,3
202605020207,ワイド,12-14,280,3
202605020207,ワイド,14-15,180,1
202605020207,ワイド,12-15,420,4
202605020207,馬単,14→12,1080,4
202605020207,三連複,12-14-15,620,1
202605020207,三連単,14→12→15,2620,4
202605020208,単勝,3,310,1
202605020208,複勝,3,130,1
202605020208,複勝,11,220,5
202605020208,複勝,10,170,3
202605020208,枠連,3-8,440,1
202605020208,馬連,3-11,1220,4
202605020208,ワイド,3-11,450,5
202605020208,ワイド,3-10,310,3
202605020208,ワイド,10-11,640,10
202605020208,馬単,3→11,2110,7
202605020208,三連複,3-10-11,1930,7
202605020208,三連単,3→11→10,9840,28
202605020209,単勝,7,900,4
202605020209,複勝,7,200,2
202605020209,複勝,13,240,4
202605020209,枠連,4-7,2270,12
202605020209,馬連,7-13,4280,12
202605020209,ワイド,7-13,1430,16
202605020209,ワイド,1-7,430,1
202605020209,ワイド,1-13,520,3
202605020209,馬単,7→13,9390,28
202605020209,三連複,1-7-13,3300,3
202605020209,三連単,7→13→1,29840,75
202605020210,単勝,3,290,2
202605020210,複勝,16,150,2
202605020210,複勝,14,180,3
202605020210,枠連,2-8,380,1
202605020210,馬連,3-16,510,1
202605020210,ワイド,3-16,280,1
202605020210,ワイド,3-14,440,3
202605020210,ワイド,14-16,650,7
202605020210,馬単,3→16,1110,2
202605020210,三連複,3-14-16,2110,2
202605020210,三連単,3→16→14,7820,5
202605020211,複勝,13,180,4
202605020211,枠連,4-8,790,4
202605020211,馬連,5-13,970,4
202605020211,ワイド,5-13,360,4
202605020211,ワイド,5-7,310,2
202605020211,ワイド,7-13,830,11
202605020211,馬単,5→13,1410,4
202605020211,三連複,5-7-13,2290,8
202605020211,三連単,5→13→7,7920,20
202605020212,単勝,15,120,1
202605020212,複勝,14,290,5
202605020212,複勝,10,240,4
202605020212,枠連,7-8,570,3
202605020212,馬連,14-15,600,2
202605020212,ワイド,14-15,360,3
202605020212,ワイド,10-15,400,4
202605020212,ワイド,10-14,1540,18
202605020212,馬単,15→14,680,2
202605020212,三連複,10-14-15,2920,10
202605020212,三連単,15→14→10,5510,16
202605020301,単勝,14,230,1
202605020301,複勝,1,120,1
202605020301,複勝,10,650,9
202605020301,枠連,1-7,260,1
202605020301,馬連,1-14,490,1
202605020301,ワイド,1-14,240,1
202605020301,ワイド,10-14,1050,11
202605020301,ワイド,1-10,1820,22
202605020301,馬単,14→1,890,2
202605020301,三連複,1-10-14,3810,12
202605020301,三連単,14→1→10,10630,24
202605020302,単勝,3,230,2
202605020302,複勝,3,110,2
202605020302,枠連,3-4,160,1
202605020302,馬連,3-5,140,1
202605020302,ワイド,3-5,110,1
202605020302,ワイド,3-14,280,3
202605020302,ワイド,5-14,210,2
202605020302,馬単,3→5,300,2
202605020302,三連複,3-5-14,350,1
202605020302,三連単,3→5→14,1280,2
202605020303,単勝,3,940,5
202605020303,複勝,3,320,5
202605020303,複勝,8,200,4
202605020303,複勝,9,500,6
202605020303,枠連,3-8,2220,9
202605020303,馬連,3-8,2350,9
202605020303,ワイド,3-8,800,9
202605020303,ワイド,3-9,2230,20
202605020303,ワイド,8-9,1350,15
202605020303,馬単,3→8,5850,21
202605020303,三連複,3-8-9,18120,42
202605020303,三連単,3→8→9,98430,199
202605020304,単勝,6,260,1
202605020304,複勝,10,140,3
202605020304,複勝,5,170,5
202605020304,枠連,6-8,420,1
202605020304,馬連,6-10,540,2
202605020304,ワイド,6-10,240,2
202605020304,ワイド,5-6,310,6
202605020304,ワイド,5-10,450,9
202605020304,馬単,6→10,900,2
202605020304,三連複,5-6-10,1150,6
202605020304,三連単,6→10→5,3750,12
202605020305,単勝,3,380,1
202605020305,複勝,8,360,6
202605020305,複勝,9,250,4
202605020305,枠連,2-4,1710,7
202605020305,馬連,3-8,2560,9
202605020305,ワイド,3-8,1040,10
202605020305,ワイド,3-9,730,6
202605020305,ワイド,8-9,1120,11
202605020305,馬単,3→8,3940,12
202605020305,三連複,3-8-9,5440,11
202605020305,三連単,3→8→9,22350,41
202605020306,単勝,6,160,1
202605020306,馬連,6-7,120,1
202605020306,ワイド,3-6,470,7
202605020306,ワイド,3-7,390,6
202605020306,馬単,6→7,190,1
202605020306,三連複,3-6-7,630,3
202605020306,三連単,6→7→3,1770,6
202605020307,単勝,12,540,4
202605020307,複勝,12,200,3
202605020307,複勝,13,450,7
202605020307,複勝,9,720,10
202605020307,枠連,6-7,3100,14
202605020307,馬連,12-13,3970,18
202605020307,ワイド,12-13,1250,17
202605020307,ワイド,9-12,2690,33
202605020307,ワイド,9-13,8140,49
202605020307,馬単,12→13,7210,33
202605020307,三連複,9-12-13,41440,105
202605020307,三連単,12→13→9,213030,564
202605020308,単勝,5,190,1
202605020308,複勝,6,170,5
202605020308,複勝,3,150,3
202605020308,枠連,5-6,980,4
202605020308,馬連,5-6,940,4
202605020308,ワイド,5-6,270,3
202605020308,ワイド,3-5,230,1
202605020308,ワイド,3-6,660,11
202605020308,馬単,5→6,1210,4
202605020308,三連複,3-5-6,1390,5
202605020308,三連単,5→6→3,4330,11
202605020309,単勝,12,350,2
202605020309,複勝,12,150,3
202605020309,複勝,2,140,2
202605020309,枠連,1-6,1470,5
202605020309,馬連,2-12,1520,4
202605020309,ワイド,2-12,570,4
202605020309,ワイド,12-14,210,1
202605020309,ワイド,2-14,230,2
202605020309,馬単,12→2,2620,6
202605020309,三連複,2-12-14,800,1
202605020309,三連単,12→2→14,5860,9
202605020310,単勝,11,420,2
202605020310,複勝,11,150,2
202605020310,複勝,6,160,3
202605020310,複勝,2,190,4
202605020310,枠連,6-8,590,3
202605020310,馬連,6-11,870,3
202605020310,ワイド,6-11,340,3
202605020310,ワイド,2-11,500,5
202605020310,ワイド,2-6,560,8
202605020310,馬単,11→6,1580,4
202605020310,三連複,2-6-11,2020,5
202605020310,三連単,11→6→2,7780,12
202605020311,単勝,16,540,3
202605020311,複勝,16,270,3
202605020311,複勝,6,1290,13
202605020311,複勝,14,460,7
202605020311,枠連,3-8,2380,10
202605020311,馬連,6-16,24590,64
202605020311,ワイド,6-16,5120,59
202605020311,ワイド,14-16,1260,11
202605020311,ワイド,6-14,8090,74
202605020311,馬単,16→6,31360,92
202605020311,三連複,6-14-16,49890,159
202605020311,三連単,16→6→14,286950,851
202605020312,単勝,5,420,2
202605020312,複勝,5,140,2
202605020312,複勝,7,300,7
202605020312,枠連,2-4,360,1
202605020312,馬連,2-5,370,1
202605020312,ワイド,2-5,190,1
202605020312,ワイド,5-7,980,11
202605020312,ワイド,2-7,620,6
202605020312,馬単,5→2,810,2
202605020312,三連複,2-5-7,1810,4
202605020312,三連単,5→2→7,6680,11
202605020401,単勝,13,250,1
202605020401,複勝,3,210,4
202605020401,複勝,4,200,3
202605020401,枠連,2-7,450,1
202605020401,馬連,3-13,960,2
202605020401,ワイド,3-13,400,2
202605020401,ワイド,4-13,460,4
202605020401,ワイド,3-4,1130,13
202605020401,馬単,13→3,1640,3
202605020401,三連複,3-4-13,2620,5
202605020401,三連単,13→3→4,10490,23
202605020402,単勝,5,460,2
202605020402,複勝,5,170,2
202605020402,複勝,13,1450,11
202605020402,複勝,7,240,4
202605020402,枠連,3-7,4840,14
202605020402,馬連,5-13,27840,42
202605020402,ワイド,5-13,5500,40
202605020402,ワイド,5-7,610,5
202605020402,ワイド,7-13,9200,54
202605020402,馬単,5→13,39980,74
202605020402,三連複,5-7-13,40160,85
202605020402,三連単,5→13→7,469090,701
202605020403,単勝,12,230,1
202605020403,複勝,8,140,3
202605020403,枠連,5-8,250,1
202605020403,馬連,6-12,290,1
202605020403,ワイド,6-12,140,1
202605020403,ワイド,8-12,250,2
202605020403,ワイド,6-8,290,3
202605020403,馬単,12→6,460,1
202605020403,三連複,6-8-12,560,1
202605020403,三連単,12→6→8,1770,1
202605020404,単勝,1,2300,6
202605020404,複勝,1,720,8
202605020404,複勝,17,270,3
202605020404,複勝,2,710,7
202605020404,枠連,1-8,3570,14
202605020404,馬連,1-17,7290,20
202605020404,ワイド,1-17,2540,26
202605020404,ワイド,1-2,6510,51
202605020404,ワイド,2-17,2080,22
202605020404,馬単,1→17,16600,45
202605020404,三連複,1-2-17,47020,113
202605020404,三連単,1→17→2,203430,468
202605020405,単勝,1,510,3
202605020405,枠連,1-3,760,2
202605020405,馬連,1-4,1070,2
202605020405,ワイド,1-4,460,2
202605020405,ワイド,1-6,570,6
202605020405,ワイド,4-6,660,10
202605020405,馬単,1→4,2320,5
202605020405,三連複,1-4-6,2540,6
202605020405,三連単,1→4→6,13590,29
202605020406,単勝,7,830,3
202605020406,複勝,7,370,3
202605020406,複勝,15,1310,9
202605020406,複勝,11,490,5
202605020406,枠連,4-8,4130,13
202605020406,馬連,7-15,15270,34
202605020406,ワイド,7-15,3320,32
202605020406,ワイド,7-11,1880,21
202605020406,ワイド,11-15,7460,52
202605020406,馬単,7→15,25400,56
202605020406,三連複,7-11-15,89140,154
202605020406,三連単,7→15→11,480300,774
202605020407,単勝,10,750,5
202605020407,複勝,10,240,5
202605020407,複勝,12,340,6
202605020407,複勝,7,200,3
202605020407,枠連,6-7,1820,9
202605020407,馬連,10-12,5420,20
202605020407,ワイド,10-12,1390,18
202605020407,ワイド,7-10,760,10
202605020407,ワイド,7-12,1650,22
202605020407,馬単,10→12,9620,36
202605020407,三連複,7-10-12,7250,25
202605020407,三連単,10→12→7,53010,182
202605020408,単勝,4,280,1
202605020408,複勝,4,140,1
202605020408,複勝,7,170,3
202605020408,複勝,1,360,7
202605020408,枠連,4-7,1040,5
202605020408,馬連,4-7,730,2
202605020408,ワイド,4-7,310,2
202605020408,ワイド,1-4,930,13
202605020408,ワイド,1-7,1580,20
202605020408,馬単,4→7,1350,4
202605020408,三連複,1-4-7,4380,17
202605020408,三連単,4→7→1,14670,67
202605020409,単勝,5,500,1
202605020409,複勝,5,220,1
202605020409,複勝,17,290,5
202605020409,複勝,7,1400,14
202605020409,枠連,3-8,1400,4
202605020409,馬連,5-17,2380,6
202605020409,ワイド,5-17,1030,9
202605020409,ワイド,5-7,3830,42
202605020409,ワイド,7-17,6930,68
202605020409,馬単,5→17,4440,9
202605020409,三連複,5-7-17,35360,113
202605020409,三連単,5→17→7,124110,416
202605020410,単勝,14,550,3
202605020410,複勝,14,300,4
202605020410,複勝,7,2210,14
202605020410,複勝,15,470,7
202605020410,枠連,4-7,890,10
202605020410,枠連,7-8,800,9
202605020410,馬連,7-14,20790,72
202605020410,馬連,14-15,1870,15
202605020410,ワイド,7-14,12990,81
202605020410,ワイド,14-15,1400,17
202605020410,ワイド,7-15,18070,90
202605020410,馬単,14→7,33310,129
202605020410,馬単,14→15,3070,19
202605020410,三連複,7-14-15,153440,264
202605020410,三連単,14→7→15,389670,1
202605020410,三連単,14→15→7,280230,413
202605020411,単勝,12,2630,10
202605020411,複勝,12,750,10
202605020411,複勝,13,360,5
202605020411,複勝,10,240,2
202605020411,枠連,7-7,11900,26
202605020411,馬連,12-13,13950,47
202605020411,ワイド,12-13,4070,45
202605020411,ワイド,10-12,2900,33
202605020411,ワイド,10-13,1410,13
202605020411,馬単,12→13,31200,98
202605020411,三連複,10-12-13,32990,109
202605020411,三連単,12→13→10,273600,805
202605020412,単勝,5,270,1
202605020412,複勝,5,140,1
202605020412,複勝,10,440,8
202605020412,複勝,13,240,5
202605020412,枠連,4-7,1160,5
202605020412,馬連,5-10,2710,12
202605020412,ワイド,5-10,900,12
202605020412,ワイド,5-13,450,3
202605020412,ワイド,10-13,2020,24
202605020412,馬単,5→10,3800,14
202605020412,三連複,5-10-13,4720,14
202605020412,三連単,5→10→13,24790,92
202605020501,単勝,14,540,2
202605020501,複勝,14,150,2
202605020501,複勝,16,110,1
202605020501,複勝,8,160,3
202605020501,枠連,7-8,380,1
202605020501,馬連,14-16,540,1
202605020501,ワイド,14-16,250,1
202605020501,ワイド,8-14,490,4
202605020501,ワイド,8-16,270,2
202605020501,馬単,14→16,1390,4
202605020501,三連複,8-14-16,800,1
202605020501,三連単,14→16→8,4520,7
202605020502,単勝,6,1190,5
202605020502,複勝,6,340,5
202605020502,複勝,5,300,4
202605020502,複勝,11,480,8
202605020502,枠連,5-6,6330,17
202605020502,馬連,5-6,6540,20
202605020502,ワイド,5-6,1810,22
202605020502,ワイド,6-11,3810,31
202605020502,ワイド,5-11,2480,24
202605020502,馬単,6→5,13610,36
202605020502,三連複,5-6-11,42980,72
202605020502,三連単,6→5→11,225540,379
202605020503,単勝,13,380,2
202605020503,複勝,13,120,2
202605020503,枠連,3-7,1310,6
202605020503,馬連,6-13,1370,6
202605020503,ワイド,6-13,460,6
202605020503,ワイド,9-13,190,1
202605020503,ワイド,6-9,280,2
202605020503,馬単,13→6,2810,11
202605020503,三連複,6-9-13,850,2
202605020503,三連単,13→6→9,6700,20
202605020504,単勝,4,270,1
202605020504,複勝,4,110,1
202605020504,複勝,3,520,7
202605020504,枠連,3-4,6590,15
202605020504,馬連,3-4,7720,17
202605020504,ワイド,3-4,1640,17
202605020504,ワイド,4-6,160,1
202605020504,ワイド,3-6,1090,13
202605020504,馬単,4→3,10050,26
202605020504,三連複,3-4-6,3090,10
202605020504,三連単,4→3→6,21920,73
202605020505,単勝,13,920,5
202605020505,複勝,14,230,5
202605020505,複勝,11,160,2
202605020505,枠連,7-7,2410,7
202605020505,馬連,13-14,2420,9
202605020505,ワイド,13-14,820,10
202605020505,ワイド,11-13,520,7
202605020505,ワイド,11-14,480,6
202605020505,馬単,13→14,4640,18
202605020505,三連複,11-13-14,3030,10
202605020505,三連単,13→14→11,24420,74
202605020506,単勝,11,470,3
202605020506,複勝,11,180,2
202605020506,複勝,6,690,10
202605020506,複勝,12,210,3
202605020506,枠連,5-8,1750,7
202605020506,馬連,6-11,7390,27
202605020506,ワイド,6-11,2540,29
202605020506,ワイド,11-12,620,6
202605020506,ワイド,6-12,2620,31
202605020506,馬単,11→6,11970,45
202605020506,三連複,6-11-12,11350,41
202605020506,三連単,11→6→12,68440,231
202605020507,単勝,10,2790,6
202605020507,複勝,10,650,6
202605020507,複勝,14,190,2
202605020507,複勝,11,780,7
202605020507,枠連,6-8,1140,4
202605020507,馬連,10-14,4570,14
202605020507,ワイド,10-14,1430,13
202605020507,ワイド,10-11,7370,49
202605020507,ワイド,11-14,1560,15
202605020507,馬単,10→14,13330,34
202605020507,三連複,10-11-14,27010,71
202605020507,三連単,10→14→11,184440,384
202605020508,単勝,8,570,3
202605020508,複勝,8,110,3
202605020508,複勝,2,100,2
202605020508,馬連,2-8,700,3
202605020508,ワイド,2-8,150,3
202605020508,ワイド,6-8,140,2
202605020508,ワイド,2-6,110,1
202605020508,馬単,8→2,1430,6
202605020508,三連複,2-6-8,180,1
202605020508,三連単,8→2→6,2380,10
202605020509,複勝,3,140,3
202605020509,枠連,6-6,540,3
202605020509,馬連,7-8,520,1
202605020509,ワイド,7-8,220,1
202605020509,ワイド,3-7,260,3
202605020509,ワイド,3-8,380,4
202605020509,馬単,7→8,690,1
202605020509,三連複,3-7-8,780,1
202605020509,三連単,7→8→3,2290,2
202605020510,複勝,2,120,2
202605020510,複勝,4,350,6
202605020510,枠連,2-6,360,1
202605020510,馬連,2-10,450,1
202605020510,ワイド,2-10,200,1
202605020510,ワイド,4-10,640,8
202605020510,ワイド,2-4,930,10
202605020510,馬単,10→2,840,1
202605020510,三連複,2-4-10,2280,5
202605020510,三連単,10→2→4,8020,14
202605020511,単勝,11,410,2
202605020511,複勝,11,190,2
202605020511,複勝,16,460,6
202605020511,複勝,17,590,7
202605020511,枠連,6-8,1620,7
202605020511,馬連,11-16,3880,13
202605020511,ワイド,11-16,1450,14
202605020511,ワイド,11-17,1780,20
202605020511,ワイド,16-17,5320,52
202605020511,馬単,11→16,5440,17
202605020511,三連複,11-16-17,27400,90
202605020511,三連単,11→16→17,108330,336
202605020512,単勝,3,270,1
202605020512,複勝,11,320,5
202605020512,複勝,12,2320,14
202605020512,枠連,2-6,1820,8
202605020512,馬連,3-11,1910,6
202605020512,ワイド,3-11,810,7
202605020512,ワイド,3-12,6790,52
202605020512,ワイド,11-12,16660,80
202605020512,馬単,3→11,3160,10
202605020512,三連複,3-11-12,74670,153
202605020512,三連単,3→11→12,217550,563
