race_id,式別,馬番,配当,人気
202608010608,馬連,2-8,280,1
202608010608,ワイド,2-8,140,1
202608010608,ワイド,5-8,200,3
202608010608,ワイド,2-5,180,2
202608010608,馬単,8→2,580,2
202608010608,三連複,2-5-8,360,1
202608010608,三連単,8→2→5,1540,3
202608010609,単勝,9,410,3
202608010609,複勝,9,170,3
202608010609,複勝,2,150,2
202608010609,複勝,10,1070,9
202608010609,枠連,2-8,720,4
202608010609,馬連,2-9,730,4
202608010609,ワイド,2-9,360,4
202608010609,ワイド,9-10,3030,27
202608010609,ワイド,2-10,2600,21
202608010609,馬単,9→2,1360,6
202608010609,三連複,2-9-10,9160,26
202608010609,三連単,9→2→10,28950,92
202608010610,単勝,9,160,1
202608010610,複勝,9,110,1
202608010610,複勝,1,150,3
202608010610,複勝,4,140,2
202608010610,枠連,1-8,490,2
202608010610,馬連,1-9,560,2
202608010610,ワイド,1-9,220,2
202608010610,ワイド,4-9,180,1
202608010610,ワイド,1-4,570,7
202608010610,馬単,9→1,630,2
202608010610,三連複,1-4-9,860,1
202608010610,三連単,9→1→4,2590,3
202608010611,単勝,5,630,3
202608010611,複勝,5,250,3
202608010611,複勝,2,2700,14
202608010611,複勝,4,500,6
202608010611,枠連,1-3,15290,26
202608010611,馬連,2-5,46090,57
202608010611,ワイド,2-5,8960,53
202608010611,ワイド,4-5,1600,15
202608010611,ワイド,2-4,12380,66
202608010611,馬単,5→2,74980,100
202608010611,三連複,2-4-5,109380,172
202608010611,三連単,5→2→4,678780,893
202608010612,単勝,8,2160,9
202608010612,複勝,8,620,9
202608010612,複勝,17,960,11
202608010612,複勝,1,380,6
202608010612,枠連,4-8,7190,25
202608010612,馬連,8-17,30780,63
202608010612,ワイド,8-17,8300,64
202608010612,ワイド,1-8,2870,34
202608010612,ワイド,1-17,4170,46
202608010612,馬単,8→17,51670,116
202608010612,三連複,1-8-17,73560,186
202608010612,三連単,8→17→1,521030,1
202608010701,単勝,7,500,3
202608010701,複勝,7,130,3
202608010701,複勝,10,120,2
202608010701,複勝,3,110,1
202608010701,枠連,4-5,740,4
202608010701,馬連,7-10,880,3
202608010701,ワイド,7-10,310,3
202608010701,ワイド,3-7,200,1
202608010701,ワイド,3-10,240,2
202608010701,馬単,7→10,1830,8
202608010701,三連複,3-7-10,670,1
202608010701,三連単,7→10→3,5180,10
202608010702,単勝,12,260,1
202608010702,複勝,12,130,1
202608010702,複勝,1,220,5
202608010702,複勝,6,200,3
202608010702,枠連,1-8,1260,7
202608010702,馬連,1-12,1200,6
202608010702,ワイド,1-12,500,7
202608010702,ワイド,6-12,380,3
202608010702,ワイド,1-6,940,13
202608010702,馬単,12→1,1850,6
202608010702,三連複,1-6-12,2220,5
202608010702,三連単,12→1→6,9560,31
202608010703,単勝,14,1500,5
202608010703,複勝,14,260,5
202608010703,複勝,7,130,2
202608010703,複勝,12,130,1
202608010703,枠連,4-7,2330,10
202608010703,馬連,7-14,2530,10
202608010703,ワイド,7-14,730,9
202608010703,ワイド,12-14,480,6
202608010703,ワイド,7-12,220,1
202608010703,馬単,14→7,6730,22
202608010703,三連複,7-12-14,1670,3
202608010703,三連単,14→7→12,20750,58
202608010704,単勝,8,130,1
202608010704,複勝,8,100,1
202608010704,複勝,9,140,2
202608010704,複勝,6,590,9
202608010704,枠連,7-8,250,1
202608010704,馬連,8-9,310,1
202608010704,ワイド,8-9,170,1
202608010704,ワイド,6-8,1380,17
202608010704,ワイド,6-9,3320,30
202608010704,馬単,8→9,370,1
202608010704,三連複,6-8-9,5180,18
202608010704,三連単,8→9→6,9460,30
202608010705,単勝,4,490,2
202608010705,複勝,4,170,3
202608010705,複勝,15,120,1
202608010705,複勝,17,650,9
202608010705,枠連,2-8,570,3
202608010705,馬連,4-15,630,1
202608010705,ワイド,4-15,300,1
202608010705,ワイド,4-17,2070,20
202608010705,ワイド,15-17,1300,13
202608010705,馬単,4→15,1480,4
202608010705,三連複,4-15-17,6100,14
202608010705,三連単,4→15→17,23400,59
202608010706,単勝,4,300,2
202608010706,複勝,4,140,2
202608010706,複勝,18,330,5
202608010706,複勝,12,260,4
202608010706,枠連,2-8,1140,5
202608010706,馬連,4-18,2570,8
202608010706,ワイド,4-18,830,7
202608010706,ワイド,4-12,630,4
202608010706,ワイド,12-18,1930,21
202608010706,馬単,4→18,3580,12
202608010706,三連複,4-12-18,8180,20
202608010706,三連単,4→18→12,31900,83
202608010707,単勝,5,860,5
202608010707,複勝,5,210,4
202608010707,複勝,10,160,3
202608010707,複勝,9,140,1
202608010707,枠連,5-8,810,3
202608010707,馬連,5-10,2010,8
202608010707,ワイド,5-10,650,8
202608010707,ワイド,5-9,450,5
202608010707,ワイド,9-10,310,1
202608010707,馬単,5→10,4650,18
202608010707,三連複,5-9-10,2120,3
202608010707,三連単,5→10→9,16570,56
202608010708,単勝,7,900,4
202608010708,複勝,7,220,5
202608010708,複勝,6,130,2
202608010708,複勝,8,120,1
202608010708,枠連,5-6,300,1
202608010708,馬連,6-7,1880,8
202608010708,ワイド,6-7,530,6
202608010708,ワイド,7-8,450,4
202608010708,ワイド,6-8,220,1
202608010708,馬単,7→6,3950,18
202608010708,三連複,6-7-8,1290,2
202608010708,三連単,7→6→8,12250,28
202608010709,単勝,3,1470,5
202608010709,複勝,3,380,4
202608010709,複勝,10,2730,13
202608010709,複勝,8,230,3
202608010709,枠連,2-5,4570,15
202608010709,馬連,3-10,39160,52
202608010709,ワイド,3-10,11430,63
202608010709,ワイド,3-8,800,7
202608010709,ワイド,8-10,5800,46
202608010709,馬単,3→10,81670,106
202608010709,三連複,3-8-10,44140,105
202608010709,三連単,3→10→8,405540,785
202608010710,単勝,12,340,1
202608010710,複勝,12,140,1
202608010710,複勝,13,390,7
202608010710,複勝,8,160,2
202608010710,枠連,6-7,810,3
202608010710,馬連,12-13,2720,13
202608010710,ワイド,12-13,990,14
202608010710,ワイド,8-12,330,1
202608010710,ワイド,8-13,1200,16
202608010710,馬単,12→13,4730,23
202608010710,三連複,8-12-13,3280,11
202608010710,三連単,12→13→8,18260,56
202608010711,単勝,6,230,1
202608010711,複勝,6,130,1
202608010711,複勝,7,490,10
202608010711,複勝,9,430,8
202608010711,枠連,5-5,2280,10
202608010711,馬連,6-7,2430,7
202608010711,ワイド,6-7,1000,10
202608010711,ワイド,6-9,860,8
202608010711,ワイド,7-9,4940,55
202608010711,馬単,6→7,3210,9
202608010711,三連複,6-7-9,14610,52
202608010711,三連単,6→7→9,50950,173
202608010712,単勝,3,1320,4
202608010712,複勝,3,140,4
202608010712,複勝,1,110,1
202608010712,複勝,11,120,2
202608010712,枠連,1-3,520,3
202608010712,馬連,1-3,480,3
202608010712,ワイド,1-3,170,3
202608010712,ワイド,3-11,390,6
202608010712,ワイド,1-11,130,1
202608010712,馬単,3→1,1760,7
202608010712,三連複,1-3-11,480,2
202608010712,三連単,3→1→11,5460,18
202608010801,単勝,8,310,2
202608010801,複勝,8,120,1
202608010801,複勝,5,410,7
202608010801,複勝,3,260,5
202608010801,枠連,5-6,300,1
202608010801,馬連,5-8,3010,13
202608010801,ワイド,5-8,890,12
202608010801,ワイド,3-8,430,5
202608010801,ワイド,3-5,2790,23
202608010801,馬単,8→5,4730,20
202608010801,三連複,3-5-8,7670,25
202608010801,三連単,8→5→3,31380,113
202608010802,単勝,7,660,3
202608010802,複勝,7,250,3
202608010802,複勝,5,2540,12
202608010802,複勝,1,780,7
202608010802,枠連,4-5,2220,7
202608010802,馬連,5-7,38440,49
202608010802,ワイド,5-7,7720,45
202608010802,ワイド,1-7,2080,19
202608010802,ワイド,1-5,18120,64
202608010802,馬単,7→5,47360,72
202608010802,三連複,1-5-7,121360,150
202608010802,三連単,7→5→1,921890,882
202608010803,単勝,9,1400,5
202608010803,複勝,9,400,5
202608010803,複勝,16,450,6
202608010803,複勝,4,690,8
202608010803,枠連,5-8,7960,22
202608010803,馬連,9-16,9160,30
202608010803,ワイド,9-16,2340,28
202608010803,ワイド,4-9,5330,48
202608010803,ワイド,4-16,4020,40
202608010803,馬単,9→16,14840,51
202608010803,三連複,4-9-16,62990,162
202608010803,三連単,9→16→4,518950,1
202608010804,単勝,5,160,1
202608010804,複勝,5,110,1
202608010804,複勝,15,920,11
202608010804,複勝,7,1020,12
202608010804,枠連,3-8,1350,6
202608010804,馬連,5-15,5660,14
202608010804,ワイド,5-15,1670,14
202608010804,ワイド,5-7,2480,19
202608010804,ワイド,7-15,17870,71
202608010804,馬単,5→15,7080,22
202608010804,三連複,5-7-15,63500,109
202608010804,三連単,5→15→7,196710,393
202608010805,単勝,17,310,2
202608010805,複勝,17,130,2
202608010805,複勝,4,120,1
202608010805,複勝,15,190,4
202608010805,枠連,2-8,390,1
202608010805,馬連,4-17,430,1
202608010805,ワイド,4-17,210,1
202608010805,ワイド,15-17,540,5
202608010805,ワイド,4-15,500,4
202608010805,馬単,17→4,790,1
202608010805,三連複,4-15-17,1350,2
202608010805,三連単,17→4→15,4610,6
202608010806,単勝,14,290,1
202608010806,複勝,14,150,1
202608010806,複勝,6,460,7
202608010806,複勝,13,340,5
202608010806,枠連,3-7,420,1
202608010806,馬連,6-14,2290,8
202608010806,ワイド,6-14,830,8
202608010806,ワイド,13-14,520,4
202608010806,ワイド,6-13,2780,27
202608010806,馬単,14→6,3630,12
202608010806,三連複,6-13-14,7500,23
202608010806,三連単,14→6→13,25680,68
202608010807,単勝,7,1380,5
202608010807,複勝,7,210,5
202608010807,複勝,9,170,4
202608010807,複勝,2,140,1
202608010807,枠連,6-7,1640,9
202608010807,馬連,7-9,3050,10
202608010807,ワイド,7-9,940,12
202608010807,ワイド,2-7,580,7
202608010807,ワイド,2-9,370,4
202608010807,馬単,7→9,8310,27
202608010807,三連複,2-7-9,2720,9
202608010807,三連単,7→9→2,30780,97
202608010808,単勝,4,1310,7
202608010808,複勝,4,230,4
202608010808,複勝,10,160,1
202608010808,複勝,5,220,3
202608010808,枠連,3-6,750,3
202608010808,馬連,4-10,1620,3
202608010808,ワイド,4-10,530,3
202608010808,ワイド,4-5,1520,19
202608010808,ワイド,5-10,680,4
202608010808,馬単,4→10,4550,15
202608010808,三連複,4-5-10,4130,6
202608010808,三連単,4→10→5,28280,63
202608010809,単勝,7,540,2
202608010809,複勝,7,190,3
202608010809,複勝,13,250,5
202608010809,複勝,9,140,1
202608010809,枠連,5-8,1920,7
202608010809,馬連,7-13,2400,8
202608010809,ワイド,7-13,830,9
202608010809,ワイド,7-9,360,2
202608010809,ワイド,9-13,590,4
202608010809,馬単,7→13,4520,15
202608010809,三連複,7-9-13,2830,4
202608010809,三連単,7→13→9,19590,45
202608010810,単勝,4,160,1
202608010810,複勝,4,110,1
202608010810,複勝,14,140,2
202608010810,複勝,10,150,3
202608010810,枠連,3-8,550,2
202608010810,馬連,4-14,580,2
202608010810,ワイド,4-14,240,1
202608010810,ワイド,4-10,260,2
202608010810,ワイド,10-14,390,3
202608010810,馬単,4→14,670,2
202608010810,三連複,4-10-14,760,1
202608010810,三連単,4→14→10,2160,2
202608010811,単勝,5,10650,12
202608010811,複勝,5,1500,10
202608010811,複勝,4,150,2
202608010811,複勝,14,220,3
202608010811,枠連,3-4,5440,17
202608010811,馬連,4-5,16130,33
202608010811,ワイド,4-5,3860,32
202608010811,ワイド,5-14,9210,51
202608010811,ワイド,4-14,520,4
202608010811,馬単,5→4,44900,83
202608010811,三連複,4-5-14,29980,77
202608010811,三連単,5→4→14,317600,602
202608010812,単勝,8,590,4
202608010812,複勝,8,160,2
202608010812,複勝,4,120,1
202608010812,複勝,10,180,5
202608010812,枠連,4-7,750,3
202608010812,馬連,4-8,670,2
202608010812,ワイド,4-8,260,1
202608010812,ワイド,8-10,520,8
202608010812,ワイド,4-10,380,4
202608010812,馬単,8→4,1620,4
202608010812,三連複,4-8-10,1690,5
202608010812,三連単,8→4→10,8600,25
202608010901,単勝,5,340,2
202608010901,複勝,5,120,1
202608010901,複勝,6,160,4
202608010901,複勝,3,160,3
202608010901,枠連,5-6,1200,6
202608010901,馬連,5-6,1370,6
202608010901,ワイド,5-6,370,5
202608010901,ワイド,3-5,240,2
202608010901,ワイド,3-6,370,6
202608010901,馬単,5→6,2170,9
202608010901,三連複,3-5-6,1700,4
202608010901,三連単,5→6→3,7780,23
202608010902,単勝,16,520,3
202608010902,複勝,16,180,2
202608010902,複勝,11,240,4
202608010902,複勝,2,320,6
202608010902,枠連,6-8,830,3
202608010902,馬連,11-16,1970,8
202608010902,ワイド,11-16,710,7
202608010902,ワイド,2-16,860,10
202608010902,ワイド,2-11,1380,17
202608010902,馬単,16→11,4170,15
202608010902,三連複,2-11-16,6990,22
202608010902,三連単,16→11→2,31120,98
202608010903,単勝,4,340,2
202608010903,複勝,4,130,2
202608010903,複勝,10,110,1
202608010903,複勝,8,400,7
202608010903,枠連,4-7,320,1
202608010903,馬連,4-10,320,1
202608010903,ワイド,4-10,200,1
202608010903,ワイド,4-8,830,11
202608010903,ワイド,8-10,710,9
202608010903,馬単,4→10,790,2
202608010903,三連複,4-8-10,1480,5
202608010903,三連単,4→10→8,5830,14
202608010904,単勝,1,160,1
202608010904,複勝,1,110,2
202608010904,複勝,7,140,3
202608010904,複勝,4,110,1
202608010904,枠連,1-7,570,2
202608010904,馬連,1-7,590,2
202608010904,ワイド,1-7,180,2
202608010904,ワイド,1-4,140,1
202608010904,ワイド,4-7,280,4
202608010904,馬単,1→7,760,3
202608010904,三連複,1-4-7,390,1
202608010904,三連単,1→7→4,1500,2
202608010905,単勝,13,230,1
202608010905,複勝,13,140,1
202608010905,複勝,15,440,7
202608010905,複勝,16,1520,15
202608010905,枠連,7-7,1310,7
202608010905,馬連,13-15,1870,6
202608010905,ワイド,13-15,890,7
202608010905,ワイド,13-16,3970,43
202608010905,ワイド,15-16,9900,79
202608010905,馬単,13→15,3260,10
202608010905,三連複,13-15-16,36960,119
202608010905,三連単,13→15→16,103420,333
202608010906,単勝,1,410,2
202608010906,複勝,1,130,2
202608010906,複勝,5,110,1
202608010906,複勝,6,140,3
202608010906,枠連,1-3,310,1
202608010906,馬連,1-5,390,1
202608010906,ワイド,1-5,170,1
202608010906,ワイド,1-6,300,3
202608010906,ワイド,5-6,210,2
202608010906,馬単,1→5,930,3
202608010906,三連複,1-5-6,510,1
202608010906,三連単,1→5→6,3240,3
202608010907,単勝,5,170,1
202608010907,複勝,5,110,2
202608010907,複勝,2,170,3
202608010907,複勝,4,410,6
202608010907,枠連,2-5,420,2
202608010907,馬連,2-5,510,2
202608010907,ワイド,2-5,240,2
202608010907,ワイド,4-5,740,9
202608010907,ワイド,2-4,1760,19
202608010907,馬単,5→2,740,2
202608010907,三連複,2-4-5,3050,10
202608010907,三連単,5→2→4,6090,17
202608010908,単勝,9,780,4
202608010908,複勝,9,200,5
202608010908,複勝,4,110,1
202608010908,複勝,8,140,3
202608010908,枠連,4-8,1080,6
202608010908,馬連,4-9,1140,5
202608010908,ワイド,4-9,350,5
202608010908,ワイド,8-9,510,6
202608010908,ワイド,4-8,180,1
202608010908,馬単,9→4,2450,10
202608010908,三連複,4-8-9,1170,4
202608010908,三連単,9→4→8,9590,34
202608010909,単勝,9,350,2
202608010909,複勝,9,130,3
202608010909,複勝,2,120,2
202608010909,複勝,3,110,1
202608010909,枠連,2-8,480,2
202608010909,馬連,2-9,620,2
202608010909,ワイド,2-9,280,3
202608010909,ワイド,3-9,220,2
202608010909,ワイド,2-3,210,1
202608010909,馬単,9→2,1130,3
202608010909,三連複,2-3-9,610,1
202608010909,三連単,9→2→3,3600,3
202608010910,単勝,17,2190,10
202608010910,複勝,17,740,10
202608010910,複勝,18,460,6
202608010910,複勝,5,490,7
202608010910,枠連,8-8,2910,14
202608010910,馬連,17-18,9940,40
202608010910,ワイド,17-18,3310,42
202608010910,ワイド,5-17,4170,49
202608010910,ワイド,5-18,2330,28
202608010910,馬単,17→18,21090,85
202608010910,三連複,5-17-18,41090,139
202608010910,三連単,17→18→5,258390,877
202608010911,単勝,13,440,1
202608010911,複勝,13,170,1
202608010911,複勝,16,960,12
202608010911,複勝,1,400,8
202608010911,枠連,7-8,1910,6
202608010911,馬連,13-16,11940,40
202608010911,ワイド,13-16,3060,37
202608010911,ワイド,1-13,920,8
202608010911,ワイド,1-16,8730,69
202608010911,馬単,13→16,18130,68
202608010911,三連複,1-13-16,36040,112
202608010911,三連単,13→16→1,199080,652
202608010912,単勝,2,490,3
202608010912,複勝,2,190,4
202608010912,複勝,3,240,6
202608010912,複勝,9,130,1
202608010912,枠連,2-3,2710,12
202608010912,馬連,2-3,3210,13
202608010912,ワイド,2-3,970,14
202608010912,ワイド,2-9,390,4
202608010912,ワイド,3-9,570,8
202608010912,馬単,2→3,4680,18
202608010912,三連複,2-3-9,3040,12
202608010912,三連単,2→3→9,19080,76
202608020101,単勝,2,210,1
202608020101,複勝,2,110,1
202608020101,複勝,6,110,2
202608020101,複勝,9,200,5
202608020101,枠連,1-3,320,1
202608020101,馬連,2-6,320,1
202608020101,ワイド,2-6,160,1
202608020101,ワイド,2-9,410,5
202608020101,ワイド,6-9,420,6
202608020101,馬単,2→6,620,1
202608020101,三連複,2-6-9,870,2
202608020101,三連単,2→6→9,2840,2
202608020102,単勝,9,400,2
202608020102,複勝,9,110,2
202608020102,複勝,2,110,1
202608020102,複勝,5,160,5
202608020102,枠連,2-8,230,1
202608020102,馬連,2-9,320,2
202608020102,ワイド,2-9,170,2
202608020102,ワイド,5-9,550,7
202608020102,ワイド,2-5,250,4
202608020102,馬単,9→2,790,4
202608020102,三連複,2-5-9,920,4
202608020102,三連単,9→2→5,4400,17
202608020103,単勝,5,320,2
202608020103,複勝,5,110,2
202608020103,複勝,12,110,1
202608020103,複勝,7,110,3
202608020103,枠連,4-8,400,2
202608020103,馬連,5-12,400,2
202608020103,ワイド,5-12,160,1
202608020103,ワイド,5-7,180,2
202608020103,ワイド,7-12,190,3
202608020103,馬単,5→12,870,3
202608020103,三連複,5-7-12,300,1
202608020103,三連単,5→12→7,1950,4
202608020104,単勝,8,110,1
202608020104,複勝,8,100,1
202608020104,複勝,6,130,3
202608020104,複勝,5,130,2
202608020104,枠連,6-7,280,1
202608020104,馬連,6-8,370,1
202608020104,ワイド,6-8,150,1
202608020104,ワイド,5-8,190,2
202608020104,ワイド,5-6,420,5
202608020104,馬単,8→6,420,1
202608020104,三連複,5-6-8,460,1
202608020104,三連単,8→6→5,1390,2
202608020105,単勝,3,350,1
202608020105,複勝,3,140,1
202608020105,複勝,15,200,4
202608020105,複勝,11,150,2
202608020105,枠連,2-8,1250,5
202608020105,馬連,3-15,1520,4
202608020105,ワイド,3-15,560,5
202608020105,ワイド,3-11,380,1
202608020105,ワイド,11-15,710,7
202608020105,馬単,3→15,2480,6
202608020105,三連複,3-11-15,2510,4
202608020105,三連単,3→15→11,11410,16
202608020106,単勝,8,620,3
202608020106,複勝,8,190,3
202608020106,複勝,16,1130,11
202608020106,複勝,14,160,2
202608020106,枠連,4-8,760,2
202608020106,馬連,8-16,20450,36
202608020106,ワイド,8-16,4940,37
202608020106,ワイド,8-14,400,3
202608020106,ワイド,14-16,2970,27
202608020106,馬単,8→16,29200,57
202608020106,三連複,8-14-16,16550,40
202608020106,三連単,8→16→14,131420,311
202608020107,単勝,6,1160,6
202608020107,複勝,6,280,6
202608020107,複勝,8,120,1
202608020107,複勝,7,250,5
202608020107,枠連,6-7,610,3
202608020107,馬連,6-8,1600,6
202608020107,ワイド,6-8,590,7
202608020107,ワイド,6-7,1540,17
202608020107,ワイド,7-8,460,4
202608020107,馬単,6→8,3940,17
202608020107,三連複,6-7-8,4330,13
202608020107,三連単,6→8→7,27130,98
202608020108,単勝,4,650,4
202608020108,複勝,4,190,4
202608020108,複勝,9,220,5
202608020108,複勝,1,120,2
202608020108,枠連,4-8,1050,4
202608020108,馬連,4-9,2440,11
202608020108,ワイド,4-9,770,11
202608020108,ワイド,1-4,330,2
202608020108,ワイド,1-9,550,7
202608020108,馬単,4→9,4510,19
202608020108,三連複,1-4-9,2370,10
202608020108,三連単,4→9→1,17170,63
202608020109,単勝,10,440,2
202608020109,複勝,10,180,2
202608020109,複勝,7,320,7
202608020109,複勝,2,190,4
202608020109,枠連,5-7,1250,5
202608020109,馬連,7-10,2900,13
202608020109,ワイド,7-10,890,13
202608020109,ワイド,2-10,560,6
202608020109,ワイド,2-7,1050,17
202608020109,馬単,10→7,4200,21
202608020109,三連複,2-7-10,4210,17
202608020109,三連単,10→7→2,21400,90
202608020110,単勝,1,540,4
202608020110,複勝,1,160,4
202608020110,複勝,8,140,3
202608020110,複勝,2,150,2
202608020110,馬連,1-8,1150,7
202608020110,ワイド,1-8,410,7
202608020110,ワイド,1-2,440,9
202608020110,ワイド,2-8,310,3
202608020110,馬単,1→8,2750,15
202608020110,三連複,1-2-8,1540,6
202608020110,三連単,1→8→2,10080,43
202608020111,単勝,9,220,1
202608020111,複勝,9,120,1
202608020111,複勝,2,160,3
202608020111,複勝,13,190,4
202608020111,枠連,2-6,800,3
202608020111,馬連,2-9,910,3
202608020111,ワイド,2-9,390,3
202608020111,ワイド,9-13,420,5
202608020111,ワイド,2-13,800,8
202608020111,馬単,9→2,1570,4
202608020111,三連複,2-9-13,2250,6
202608020111,三連単,9→2→13,7900,16
202608020112,単勝,15,410,2
202608020112,複勝,15,220,2
202608020112,複勝,9,1240,12
202608020112,複勝,8,310,6
202608020112,枠連,5-8,3270,15
202608020112,馬連,9-15,17510,39
202608020112,ワイド,9-15,3930,35
202608020112,ワイド,8-15,960,9
202608020112,ワイド,8-9,6920,64
202608020112,馬単,15→9,20610,58
202608020112,三連複,8-9-15,57760,157
202608020112,三連単,15→9→8,232970,609
202608020201,単勝,1,650,3
202608020201,複勝,1,590,5
202608020201,複勝,12,560,4
202608020201,複勝,10,330,2
202608020201,枠連,1-8,1580,6
202608020201,馬連,1-12,2550,9
202608020201,ワイド,1-12,780,10
202608020201,ワイド,1-10,680,8
202608020201,ワイド,10-12,640,7
202608020201,馬単,1→12,5530,18
202608020201,三連複,1-10-12,3750,12
202608020201,三連単,1→12→10,23020,69
202608020202,単勝,5,700,3
202608020202,複勝,5,490,4
202608020202,複勝,14,210,1
202608020202,複勝,2,1600,9
202608020202,枠連,3-8,880,3
202608020202,馬連,5-14,1160,3
202608020202,ワイド,5-14,490,5
202608020202,ワイド,2-5,3880,27
202608020202,ワイド,2-14,1800,15
202608020202,馬単,5→14,2260,8
202608020202,三連複,2-5-14,12700,32
202608020202,三連単,5→14→2,46120,117
202608020203,単勝,10,190,1
202608020203,複勝,10,110,1
202608020203,複勝,9,110,2
202608020203,複勝,6,240,5
202608020203,枠連,8-8,200,1
202608020203,馬連,9-10,190,1
202608020203,ワイド,9-10,140,1
202608020203,ワイド,6-10,360,4
202608020203,ワイド,6-9,470,7
202608020203,馬単,10→9,360,1
202608020203,三連複,6-9-10,630,2
202608020203,三連単,10→9→6,1540,4
202608020204,単勝,12,250,1
202608020204,複勝,12,130,1
202608020204,複勝,8,790,10
202608020204,複勝,2,220,4
202608020204,枠連,4-6,4190,15
202608020204,馬連,8-12,4590,16
202608020204,ワイド,8-12,1620,17
202608020204,ワイド,2-12,450,3
202608020204,ワイド,2-8,3710,40
202608020204,馬単,12→8,6620,26
202608020204,三連複,2-8-12,8940,31
202608020204,三連単,12→8→2,45660,142
202608020205,単勝,11,290,2
202608020205,複勝,11,130,1
202608020205,複勝,9,180,4
202608020205,複勝,1,170,3
202608020205,枠連,6-7,700,4
202608020205,馬連,9-11,570,2
202608020205,ワイド,9-11,250,3
202608020205,ワイド,1-11,260,4
202608020205,ワイド,1-9,390,6
202608020205,馬単,11→9,1110,6
202608020205,三連複,1-9-11,660,3
202608020205,三連単,11→9→1,3090,9
202608020206,単勝,9,150,1
202608020206,複勝,9,110,1
202608020206,複勝,2,770,12
202608020206,複勝,8,380,7
202608020206,枠連,1-5,940,4
202608020206,馬連,2-9,3470,10
202608020206,ワイド,2-9,1300,12
202608020206,ワイド,8-9,650,6
202608020206,ワイド,2-8,4970,48
202608020206,馬単,9→2,3990,15
202608020206,三連複,2-8-9,9130,32
202608020206,三連単,9→2→8,37920,117
202608020207,単勝,3,130,1
202608020207,複勝,3,100,1
202608020207,複勝,8,110,2
202608020207,複勝,4,120,3
202608020207,枠連,3-8,270,1
202608020207,馬連,3-8,280,1
202608020207,ワイド,3-8,130,1
202608020207,ワイド,3-4,180,2
202608020207,ワイド,4-8,350,5
202608020207,馬単,3→8,330,1
202608020207,三連複,3-4-8,400,1
202608020207,三連単,3→8→4,1070,2
202608020208,単勝,6,550,3
202608020208,複勝,6,170,3
202608020208,複勝,3,200,4
202608020208,複勝,9,140,1
202608020208,枠連,3-6,1370,4
202608020208,馬連,3-6,2050,11
202608020208,ワイド,3-6,610,11
202608020208,ワイド,6-9,340,2
202608020208,ワイド,3-9,390,5
202608020208,馬単,6→3,3970,19
202608020208,三連複,3-6-9,2220,8
202608020208,三連単,6→3→9,15670,56
202608020209,単勝,2,460,3
202608020209,複勝,2,150,3
202608020209,複勝,7,140,2
202608020209,複勝,5,180,4
202608020209,枠連,2-6,620,2
202608020209,馬連,2-7,800,3
202608020209,ワイド,2-7,350,3
202608020209,ワイド,2-5,430,6
202608020209,ワイド,5-7,430,4
202608020209,馬単,2→7,1980,6
202608020209,三連複,2-5-7,1710,6
202608020209,三連単,2→7→5,7900,20
202608020210,単勝,2,4770,7
202608020210,複勝,2,460,7
202608020210,複勝,3,120,2
202608020210,複勝,8,110,1
202608020210,馬連,2-3,7260,15
202608020210,ワイド,2-3,1360,15
202608020210,ワイド,2-8,960,13
202608020210,ワイド,3-8,180,1
202608020210,馬単,2→3,22830,35
202608020210,三連複,2-3-8,3280,11
202608020210,三連単,2→3→8,64020,127
202608020211,単勝,14,8750,16
202608020211,複勝,14,1700,16
202608020211,複勝,17,430,6
202608020211,複勝,6,540,8
202608020211,枠連,7-8,1320,5
202608020211,馬連,14-17,65620,105
202608020211,ワイド,14-17,14430,103
202608020211,ワイド,6-14,17180,108
202608020211,ワイド,6-17,3010,35
202608020211,馬単,14→17,137970,213
202608020211,三連複,6-14-17,303950,446
202608020211,三連単,14→17→6,2438990,2
202608020212,単勝,6,250,1
202608020212,複勝,6,130,1
202608020212,複勝,5,160,2
202608020212,馬連,5-6,330,1
202608020212,ワイド,5-6,170,1
202608020212,ワイド,1-6,460,7
202608020212,ワイド,1-5,480,9
202608020212,馬単,6→5,570,1
202608020212,三連複,1-5-6,1090,4
202608020212,三連単,6→5→1,3660,12
202608020301,単勝,9,110,1
202608020301,複勝,9,100,1
202608020301,複勝,6,340,5
202608020301,複勝,8,400,6
202608020301,枠連,6-8,2250,5
202608020301,馬連,6-9,1620,5
202608020301,ワイド,6-9,530,6
202608020301,ワイド,8-9,540,7
202608020301,ワイド,6-8,5070,26
202608020301,馬単,9→6,1690,6
202608020301,三連複,6-8-9,7290,17
202608020301,三連単,9→6→8,15990,40
202608020302,単勝,9,4560,6
202608020302,複勝,9,560,7
202608020302,複勝,7,110,1
202608020302,複勝,3,160,4
202608020302,枠連,7-8,1920,6
202608020302,馬連,7-9,3220,8
202608020302,ワイド,7-9,840,8
202608020302,ワイド,3-9,1630,15
202608020302,ワイド,3-7,200,2
202608020302,馬単,9→7,9840,20
202608020302,三連複,3-7-9,2730,9
202608020302,三連単,9→7→3,60880,110
202608020303,単勝,8,800,4
202608020303,複勝,8,180,4
202608020303,複勝,1,120,1
202608020303,複勝,3,140,2
202608020303,枠連,1-5,1620,8
202608020303,馬連,1-8,1620,6
202608020303,ワイド,1-8,530,5
202608020303,ワイド,3-8,510,4
202608020303,ワイド,1-3,270,1
202608020303,馬単,8→1,3440,10
202608020303,三連複,1-3-8,1590,2
