,式別,馬番,配当,人気
202604010607,ワイド,4-8,660,7
202604010607,ワイド,8-12,220,1
202604010607,ワイド,4-12,710,9
202604010607,馬単,8→4,2880,12
202604010607,三連複,4-8-12,2240,7
202604010607,三連単,8→4→12,9570,24
202604010608,単勝,10,350,2
202604010608,複勝,10,120,2
202604010608,複勝,8,170,4
202604010608,複勝,2,110,1
202604010608,枠連,7-8,710,3
202604010608,馬連,8-10,1140,4
202604010608,ワイド,8-10,380,5
202604010608,ワイド,2-10,180,1
202604010608,ワイド,2-8,270,2
202604010608,馬単,10→8,2380,9
202604010608,三連複,2-8-10,610,1
202604010608,三連単,10→8→2,5410,13
202604010609,単勝,7,5980,12
202604010609,複勝,7,1200,11
202604010609,複勝,8,360,7
202604010609,複勝,13,290,5
202604010609,枠連,4-4,24710,33
202604010609,馬連,7-8,36880,62
202604010609,ワイド,7-8,7840,57
202604010609,ワイド,7-13,7520,53
202604010609,ワイド,8-13,1900,19
202604010609,馬単,7→8,65380,119
202604010609,三連複,7-8-13,111430,193
202604010609,三連単,7→8→13,1385520,1
202604010610,単勝,14,250,1
202604010610,複勝,14,130,1
202604010610,複勝,4,360,7
202604010610,複勝,1,180,3
202604010610,枠連,2-7,1790,6
202604010610,馬連,4-14,2490,6
202604010610,ワイド,4-14,920,8
202604010610,ワイド,1-14,360,2
202604010610,ワイド,1-4,1300,12
202604010610,馬単,14→4,3090,8
202604010610,三連複,1-4-14,3410,6
202604010610,三連単,14→4→1,14720,26
202604010611,単勝,6,210,1
202604010611,複勝,6,130,1
202604010611,複勝,15,640,10
202604010611,複勝,13,520,8
202604010611,枠連,3-8,2060,10
202604010611,馬連,6-15,5110,19
202604010611,ワイド,6-15,1730,21
202604010611,ワイド,6-13,1020,8
202604010611,ワイド,13-15,6520,57
202604010611,馬単,6→15,7140,26
202604010611,三連複,6-13-15,28870,86
202604010611,三連単,6→15→13,112980,351
202604010612,単勝,10,480,2
202604010612,複勝,10,170,2
202604010612,複勝,9,390,7
202604010612,複勝,7,200,4
202604010612,枠連,7-8,2720,16
202604010612,馬連,9-10,2730,16
202604010612,ワイド,9-10,950,17
202604010612,ワイド,7-10,540,7
202604010612,ワイド,7-9,1400,18
202604010612,馬単,10→9,5130,30
202604010612,三連複,7-9-10,4770,23
202604010612,三連単,10→9→7,31350,143
202604010701,単勝,2,990,4
202604010701,複勝,2,180,4
202604010701,複勝,8,110,1
202604010701,複勝,9,130,2
202604010701,枠連,2-5,690,2
202604010701,馬連,2-8,750,3
202604010701,ワイド,2-8,290,2
202604010701,ワイド,2-9,540,7
202604010701,ワイド,8-9,210,1
202604010701,馬単,2→8,2330,8
202604010701,三連複,2-8-9,980,2
202604010701,三連単,2→8→9,8230,24
202604010702,単勝,15,510,3
202604010702,複勝,15,160,3
202604010702,複勝,13,200,4
202604010702,複勝,5,150,2
202604010702,枠連,7-8,1520,8
202604010702,馬連,13-15,1780,8
202604010702,ワイド,13-15,440,7
202604010702,ワイド,5-15,360,4
202604010702,ワイド,5-13,360,5
202604010702,馬単,15→13,3760,15
202604010702,三連複,5-13-15,1660,6
202604010702,三連単,15→13→5,11470,35
202604010703,単勝,12,1370,5
202604010703,複勝,12,250,5
202604010703,複勝,15,1080,9
202604010703,複勝,11,130,1
202604010703,枠連,7-8,9210,21
202604010703,馬連,12-15,59370,54
202604010703,ワイド,12-15,8600,45
202604010703,ワイド,11-12,570,5
202604010703,ワイド,11-15,2230,21
202604010703,馬単,12→15,107950,98
202604010703,三連複,11-12-15,21210,53
202604010703,三連単,12→15→11,254810,448
202604010704,単勝,4,140,1
202604010704,複勝,4,110,1
202604010704,複勝,5,120,2
202604010704,複勝,3,130,3
202604010704,枠連,4-4,540,2
202604010704,馬連,4-5,500,2
202604010704,ワイド,4-5,190,2
202604010704,ワイド,3-4,190,1
202604010704,ワイド,3-5,460,4
202604010704,馬単,4→5,610,2
202604010704,三連複,3-4-5,720,1
202604010704,三連単,4→5→3,1720,2
202604010705,単勝,3,190,1
202604010705,単勝,13,340,5
202604010705,複勝,3,150,1
202604010705,複勝,13,230,5
202604010705,複勝,15,260,6
202604010705,枠連,2-7,1650,7
202604010705,馬連,3-13,1510,4
202604010705,ワイド,3-13,680,5
202604010705,ワイド,3-15,620,4
202604010705,ワイド,13-15,910,10
202604010705,馬単,3→13,1210,5
202604010705,馬単,13→3,1880,12
202604010705,三連複,3-13-15,4390,12
202604010705,三連単,3→13→15,10140,43
202604010705,三連単,13→3→15,15050,86
202604010706,単勝,13,360,1
202604010706,複勝,13,170,2
202604010706,複勝,3,150,1
202604010706,複勝,2,320,6
202604010706,枠連,2-7,650,1
202604010706,馬連,3-13,890,1
202604010706,ワイド,3-13,420,3
202604010706,ワイド,2-13,980,14
202604010706,ワイド,2-3,730,9
202604010706,馬単,13→3,1320,1
202604010706,三連複,2-3-13,3210,6
202604010706,三連単,13→3→2,12130,19
202604010707,単勝,5,780,4
202604010707,複勝,5,200,3
202604010707,複勝,11,180,2
202604010707,複勝,3,220,4
202604010707,枠連,3-6,770,3
202604010707,馬連,5-11,1290,5
202604010707,ワイド,5-11,520,4
202604010707,ワイド,3-5,540,7
202604010707,ワイド,3-11,530,6
202604010707,馬単,5→11,3830,14
202604010707,三連複,3-5-11,1940,4
202604010707,三連単,5→11→3,15030,39
202604010708,単勝,15,240,1
202604010708,複勝,15,150,2
202604010708,複勝,5,740,11
202604010708,複勝,11,300,3
202604010708,枠連,3-8,2760,11
202604010708,馬連,5-15,3950,14
202604010708,ワイド,5-15,1570,15
202604010708,ワイド,11-15,510,2
202604010708,ワイド,5-11,3120,29
202604010708,馬単,15→5,5380,19
202604010708,三連複,5-11-15,10490,25
202604010708,三連単,15→5→11,31770,80
202604010709,単勝,16,420,1
202604010709,複勝,16,160,1
202604010709,複勝,8,190,3
202604010709,複勝,3,470,8
202604010709,枠連,4-8,820,2
202604010709,馬連,8-16,1330,5
202604010709,ワイド,8-16,400,2
202604010709,ワイド,3-16,1670,21
202604010709,ワイド,3-8,2050,23
202604010709,馬単,16→8,2560,6
202604010709,三連複,3-8-16,8700,29
202604010709,三連単,16→8→3,36930,124
202604010710,単勝,9,410,1
202604010710,複勝,9,180,2
202604010710,複勝,2,230,4
202604010710,複勝,8,650,10
202604010710,枠連,2-5,1530,8
202604010710,馬連,2-9,1630,5
202604010710,ワイド,2-9,590,3
202604010710,ワイド,8-9,1790,24
202604010710,ワイド,2-8,2370,32
202604010710,馬単,9→2,3010,9
202604010710,三連複,2-8-9,12720,48
202604010710,三連単,9→2→8,54330,203
202604010711,単勝,7,1020,5
202604010711,複勝,7,300,6
202604010711,複勝,13,180,2
202604010711,複勝,4,140,1
202604010711,枠連,4-7,1930,10
202604010711,馬連,7-13,2820,8
202604010711,ワイド,7-13,1020,9
202604010711,ワイド,4-7,780,5
202604010711,ワイド,4-13,390,2
202604010711,馬単,7→13,6520,23
202604010711,三連複,4-7-13,4170,7
202604010711,三連単,7→13→4,25410,55
202604010712,単勝,11,530,3
202604010712,複勝,11,200,2
202604010712,複勝,15,270,6
202604010712,複勝,7,340,7
202604010712,枠連,6-8,1090,4
202604010712,馬連,11-15,2220,7
202604010712,ワイド,11-15,850,8
202604010712,ワイド,7-11,980,12
202604010712,ワイド,7-15,1500,23
202604010712,馬単,11→15,3720,11
202604010712,三連複,7-11-15,6620,22
202604010712,三連単,11→15→7,25810,54
202604010801,単勝,10,350,2
202604010801,複勝,10,140,1
202604010801,複勝,13,140,2
202604010801,複勝,12,200,4
202604010801,枠連,5-7,310,1
202604010801,馬連,10-13,500,1
202604010801,ワイド,10-13,250,1
202604010801,ワイド,10-12,600,7
202604010801,ワイド,12-13,540,4
202604010801,馬単,10→13,970,2
202604010801,三連複,10-12-13,1820,3
202604010801,三連単,10→13→12,6550,10
202604010802,単勝,3,390,2
202604010802,複勝,3,130,2
202604010802,複勝,1,120,1
202604010802,複勝,13,160,4
202604010802,枠連,1-2,490,1
202604010802,馬連,1-3,460,1
202604010802,ワイド,1-3,220,1
202604010802,ワイド,3-13,380,4
202604010802,ワイド,1-13,310,2
202604010802,馬単,3→1,1140,2
202604010802,三連複,1-3-13,950,1
202604010802,三連単,3→1→13,4910,4
202604010803,単勝,10,110,1
202604010803,複勝,10,100,1
202604010803,複勝,2,120,2
202604010803,複勝,1,410,6
202604010803,枠連,2-8,220,1
202604010803,馬連,2-10,220,1
202604010803,ワイド,2-10,140,1
202604010803,ワイド,1-10,520,6
202604010803,ワイド,1-2,1000,12
202604010803,馬単,10→2,270,1
202604010803,三連複,1-2-10,1480,5
202604010803,三連単,10→2→1,3700,13
202604010804,単勝,5,350,2
202604010804,複勝,5,160,4
202604010804,複勝,1,120,1
202604010804,複勝,10,200,5
202604010804,枠連,1-4,450,2
202604010804,馬連,1-5,460,1
202604010804,ワイド,1-5,210,1
202604010804,ワイド,5-10,620,9
202604010804,ワイド,1-10,480,6
202604010804,馬単,5→1,960,3
202604010804,三連複,1-5-10,1320,3
202604010804,三連単,5→1→10,5160,11
202604010805,単勝,15,500,2
202604010805,複勝,15,180,2
202604010805,複勝,2,260,5
202604010805,複勝,12,200,3
202604010805,枠連,1-8,1490,6
202604010805,馬連,2-15,2200,7
202604010805,ワイド,2-15,830,7
202604010805,ワイド,12-15,640,3
202604010805,ワイド,2-12,1290,15
202604010805,馬単,15→2,3670,9
202604010805,三連複,2-12-15,5240,10
202604010805,三連単,15→2→12,23220,36
202604010806,単勝,2,800,4
202604010806,複勝,2,170,4
202604010806,複勝,7,110,1
202604010806,複勝,6,130,2
202604010806,枠連,2-6,810,3
202604010806,馬連,2-7,940,3
202604010806,ワイド,2-7,340,5
202604010806,ワイド,2-6,520,8
202604010806,ワイド,6-7,190,1
202604010806,馬単,2→7,2110,7
202604010806,三連複,2-6-7,740,2
202604010806,三連単,2→7→6,5390,16
202604010807,単勝,14,310,1
202604010807,複勝,14,140,1
202604010807,複勝,15,240,4
202604010807,複勝,10,170,2
202604010807,枠連,8-8,1410,7
202604010807,馬連,14-15,1440,4
202604010807,ワイド,14-15,490,4
202604010807,ワイド,10-14,300,1
202604010807,ワイド,10-15,760,7
202604010807,馬単,14→15,2390,7
202604010807,三連複,10-14-15,1890,2
202604010807,三連単,14→15→10,9800,10
202604010808,単勝,6,530,2
202604010808,複勝,6,180,2
202604010808,複勝,9,270,5
202604010808,複勝,8,160,1
202604010808,枠連,3-5,1480,7
202604010808,馬連,6-9,2380,7
202604010808,ワイド,6-9,930,9
202604010808,ワイド,6-8,400,1
202604010808,ワイド,8-9,800,7
202604010808,馬単,6→9,4320,12
202604010808,三連複,6-8-9,3420,4
202604010808,三連単,6→9→8,22650,36
202604010809,単勝,9,360,1
202604010809,複勝,9,170,1
202604010809,複勝,5,730,10
202604010809,複勝,8,300,5
202604010809,枠連,4-6,3640,12
202604010809,馬連,5-9,7640,27
202604010809,ワイド,5-9,2430,30
202604010809,ワイド,8-9,740,7
202604010809,ワイド,5-8,4560,42
202604010809,馬単,9→5,12240,49
202604010809,三連複,5-8-9,19830,66
202604010809,三連単,9→5→8,124320,404
202604010810,単勝,11,2380,8
202604010810,複勝,11,560,9
202604010810,複勝,10,310,6
202604010810,複勝,14,170,1
202604010810,枠連,6-6,8720,27
202604010810,馬連,10-11,10700,34
202604010810,ワイド,10-11,2400,27
202604010810,ワイド,11-14,1250,14
202604010810,ワイド,10-14,850,9
202604010810,馬単,11→10,24520,73
202604010810,三連複,10-11-14,9410,30
202604010810,三連単,11→10→14,104760,353
202604010811,単勝,9,730,3
202604010811,複勝,9,210,3
202604010811,複勝,14,180,2
202604010811,複勝,6,410,8
202604010811,枠連,5-7,820,1
202604010811,馬連,9-14,1360,2
202604010811,ワイド,9-14,600,2
202604010811,ワイド,6-9,1450,21
202604010811,ワイド,6-14,1100,12
202604010811,馬単,9→14,3720,9
202604010811,三連複,6-9-14,5760,15
202604010811,三連単,9→14→6,34910,82
202604010812,単勝,12,880,4
202604010812,複勝,12,230,4
202604010812,複勝,4,620,8
202604010812,複勝,10,150,1
202604010812,枠連,3-7,4730,17
202604010812,馬連,4-12,11190,32
202604010812,ワイド,4-12,3080,34
202604010812,ワイド,10-12,590,5
202604010812,ワイド,4-10,1320,15
202604010812,馬単,12→4,19970,64
202604010812,三連複,4-10-12,9350,33
202604010812,三連単,12→4→10,78030,258
202604020101,単勝,10,220,1
202604020101,複勝,10,110,1
202604020101,複勝,2,120,2
202604020101,複勝,7,130,3
202604020101,枠連,2-8,400,1
202604020101,馬連,2-10,450,1
202604020101,ワイド,2-10,170,1
202604020101,ワイド,7-10,260,2
202604020101,ワイド,2-7,300,3
202604020101,馬単,10→2,740,1
202604020101,三連複,2-7-10,760,1
202604020101,三連単,10→2→7,2860,1
202604020102,単勝,12,3040,9
202604020102,複勝,12,560,8
202604020102,複勝,11,180,2
202604020102,複勝,8,370,6
202604020102,枠連,7-7,4150,15
202604020102,馬連,11-12,4520,18
202604020102,ワイド,11-12,1510,18
202604020102,ワイド,8-12,3680,38
202604020102,ワイド,8-11,1250,15
202604020102,馬単,12→11,14250,46
202604020102,三連複,8-11-12,19070,63
202604020102,三連単,12→11→8,118840,363
202604020103,単勝,4,1630,5
202604020103,複勝,4,190,4
202604020103,複勝,1,110,1
202604020103,複勝,8,270,6
202604020103,馬連,1-4,750,3
202604020103,ワイド,1-4,320,3
202604020103,ワイド,4-8,1500,19
202604020103,ワイド,1-8,410,5
202604020103,馬単,4→1,3250,11
202604020103,三連複,1-4-8,2560,11
202604020103,三連単,4→1→8,26340,76
202604020104,単勝,3,330,2
202604020104,複勝,3,140,2
202604020104,複勝,15,170,3
202604020104,複勝,4,180,4
202604020104,枠連,2-8,340,1
202604020104,馬連,3-15,760,3
202604020104,ワイド,3-15,340,3
202604020104,ワイド,3-4,440,5
202604020104,ワイド,4-15,590,9
202604020104,馬単,3→15,1200,3
202604020104,三連複,3-4-15,2060,7
202604020104,三連単,3→15→4,7080,20
202604020105,単勝,5,330,1
202604020105,複勝,5,130,2
202604020105,複勝,7,120,1
202604020105,複勝,11,140,3
202604020105,枠連,5-6,640,3
202604020105,馬連,5-7,620,1
202604020105,ワイド,5-7,240,1
202604020105,ワイド,5-11,260,2
202604020105,ワイド,7-11,290,3
202604020105,馬単,5→7,950,1
202604020105,三連複,5-7-11,750,1
202604020105,三連単,5→7→11,2780,1
202604020106,単勝,7,1040,4
202604020106,複勝,7,220,4
202604020106,複勝,9,160,2
202604020106,複勝,14,130,1
202604020106,枠連,4-5,1350,6
202604020106,馬連,7-9,1720,6
202604020106,ワイド,7-9,600,6
202604020106,ワイド,7-14,560,5
202604020106,ワイド,9-14,330,1
202604020106,馬単,7→9,4250,15
202604020106,三連複,7-9-14,2100,2
202604020106,三連単,7→9→14,15030,28
202604020107,単勝,6,950,3
202604020107,複勝,6,310,3
202604020107,複勝,1,370,5
202604020107,複勝,3,350,4
202604020107,枠連,1-3,840,4
202604020107,馬連,1-6,4820,15
202604020107,ワイド,1-6,1750,17
202604020107,ワイド,3-6,1700,16
202604020107,ワイド,1-3,1840,19
202604020107,馬単,6→1,9540,27
202604020107,三連複,1-3-6,18940,56
202604020107,三連単,6→1→3,94610,272
202604020108,単勝,6,580,3
202604020108,複勝,6,200,3
202604020108,複勝,10,200,2
202604020108,複勝,2,690,10
202604020108,枠連,5-7,520,2
202604020108,馬連,6-10,1350,3
202604020108,ワイド,6-10,560,3
202604020108,ワイド,2-6,2310,30
202604020108,ワイド,2-10,2040,27
202604020108,馬単,6→10,3070,10
202604020108,三連複,2-6-10,13640,48
202604020108,三連単,6→10→2,69720,249
202604020109,単勝,8,900,4
202604020109,複勝,8,240,5
202604020109,複勝,4,190,3
202604020109,複勝,10,620,7
202604020109,枠連,4-7,610,2
202604020109,馬連,4-8,1910,8
202604020109,ワイド,4-8,670,8
202604020109,ワイド,8-10,3470,31
202604020109,ワイド,4-10,1940,22
202604020109,馬単,8→4,3860,18
202604020109,三連複,4-8-10,16660,51
202604020109,三連単,8→4→10,84440,237
202604020110,単勝,9,450,2
202604020110,複勝,9,150,2
202604020110,複勝,8,210,4
202604020110,複勝,12,150,1
202604020110,枠連,5-5,1490,6
202604020110,馬連,8-9,1800,6
202604020110,ワイド,8-9,630,6
202604020110,ワイド,9-12,310,1
202604020110,ワイド,8-12,750,7
202604020110,馬単,9→8,2750,6
202604020110,三連複,8-9-12,2720,4
202604020110,三連単,9→8→12,14100,22
202604020111,単勝,4,1030,4
202604020111,複勝,4,350,4
202604020111,複勝,8,1940,15
202604020111,複勝,2,1320,9
202604020111,枠連,2-4,11010,18
202604020111,馬連,4-8,51750,67
202604020111,ワイド,4-8,10730,64
202604020111,ワイド,2-4,6930,47
202604020111,ワイド,2-8,21490,92
202604020111,馬単,4→8,92370,117
202604020111,三連複,2-4-8,262810,305
202604020111,三連単,4→8→2,2060140,1857
202604020112,単勝,7,3460,10
202604020112,複勝,7,840,12
202604020112,複勝,13,820,11
202604020112,複勝,12,300,4
202604020112,枠連,4-7,11770,31
202604020112,馬連,7-13,55370,88
202604020112,ワイド,7-13,12350,85
202604020112,ワイド,7-12,5240,52
202604020112,ワイド,12-13,5820,56
202604020112,馬単,7→13,97730,178
202604020112,三連複,7-12-13,189090,345
202604020112,三連単,7→13→12,2129880,2657
202604020201,単勝,7,200,1
202604020201,複勝,7,110,1
202604020201,複勝,6,230,6
202604020201,複勝,4,110,2
202604020201,枠連,6-6,1890,8
202604020201,馬連,6-7,1840,6
202604020201,ワイド,6-7,450,8
202604020201,ワイド,4-7,130,1
202604020201,ワイド,4-6,460,9
202604020201,馬単,7→6,2310,7
202604020201,三連複,4-6-7,840,3
202604020201,三連単,7→6→4,5360,15
202604020202,単勝,6,1280,3
202604020202,複勝,6,150,3
202604020202,複勝,3,100,1
202604020202,複勝,2,170,4
202604020202,枠連,3-6,700,2
202604020202,馬連,3-6,610,2
202604020202,ワイド,3-6,240,2
202604020202,ワイド,2-6,810,9
202604020202,ワイド,2-3,250,3
202604020202,馬単,6→3,2720,8
202604020202,三連複,2-3-6,1350,5
202604020202,三連単,6→3→2,13900,40
202604020203,単勝,7,620,3
202604020203,複勝,7,230,4
202604020203,複勝,15,230,3
202604020203,複勝,13,650,8
202604020203,枠連,4-8,1740,6
202604020203,馬連,7-15,3700,13
202604020203,ワイド,7-15,1330,14
202604020203,ワイド,7-13,3120,26
202604020203,ワイド,13-15,3190,27
202604020203,馬単,7→15,6570,26
202604020203,三連複,7-13-15,26150,66
202604020203,三連単,7→15→13,131250,337
202604020204,単勝,1,850,3
202604020204,複勝,1,370,5
202604020204,複勝,7,1480,12
202604020204,複勝,11,380,6
202604020204,枠連,1-4,1320,5
202604020204,馬連,1-7,26490,58
202604020204,ワイド,1-7,6630,57
202604020204,ワイド,1-11,1650,14
202604020204,ワイド,7-11,7130,61
202604020204,馬単,1→7,46700,106
202604020204,三連複,1-7-11,65310,169
202604020204,三連単,1→7→11,356000,847
202604020205,単勝,11,480,2
202604020205,複勝,11,170,3
202604020205,複勝,10,130,1
202604020205,複勝,14,160,2
202604020205,枠連,6-6,890,4
202604020205,馬連,10-11,920,1
202604020205,ワイド,10-11,350,2
202604020205,ワイド,11-14,470,5
202604020205,ワイド,10-14,340,1
202604020205,馬単,11→10,2200,5
202604020205,三連複,10-11-14,1560,1
202604020205,三連単,11→10→14,7790,10
202604020206,単勝,7,240,1
202604020206,複勝,7,150,1
202604020206,複勝,6,180,4
202604020206,複勝,9,420,7
202604020206,枠連,6-6,960,4
202604020206,馬連,6-7,1110,3
202604020206,ワイド,6-7,440,3
202604020206,ワイド,7-9,980,14
202604020206,ワイド,6-9,1300,18
202604020206,馬単,7→6,1600,5
202604020206,三連複,6-7-9,5750,22
202604020206,三連単,7→6→9,16600,56
202604020207,単勝,3,480,1
202604020207,複勝,3,210,2
202604020207,複勝,10,310,6
202604020207,複勝,1,300,5
202604020207,枠連,3-6,1300,4
202604020207,馬連,3-10,2820,5
202604020207,ワイド,3-10,1050,5
202604020207,ワイド,1-3,1040,4
202604020207,ワイド,1-10,1690,23
202604020207,馬単,3→10,4830,10
202604020207,三連複,1-3-10,7490,11
202604020207,三連単,3→10→1,34830,53
202604020208,単勝,15,1340,7
202604020208,複勝,15,410,8
202604020208,複勝,6,350,6
202604020208,複勝,10,610,9
202604020208,枠連,4-8,1640,7
202604020208,馬連,6-15,7600,32
202604020208,ワイド,6-15,2510,32
202604020208,ワイド,10-15,3590,41
202604020208,ワイド,6-10,3160,40
202604020208,馬単,15→6,17430,68
202604020208,三連複,6-10-15,49600,150
202604020208,三連単,15→6→10,362320,998
202604020209,単勝,5,370,2
202604020209,複勝,5,160,2
202604020209,複勝,10,360,6
202604020209,複勝,4,860,9
202604020209,枠連,4-6,2030,8
202604020209,馬連,5-10,2990,11
202604020209,ワイド,5-10,970,10
202604020209,ワイド,4-5,2050,21
202604020209,ワイド,4-10,5400,41
202604020209,馬単,5→10,3810,13
202604020209,三連複,4-5-10,29900,70
202604020209,三連単,5→10→4,120590,287
202604020210,単勝,9,330,1
202604020210,複勝,9,160,1
202604020210,複勝,7,200,3
202604020210,複勝,6,630,9
202604020210,枠連,5-6,690,1
202604020210,馬連,7-9,830,2
202604020210,ワイド,7-9,380,2
202604020210,ワイド,6-9,2180,27
202604020210,ワイド,6-7,2950,32
202604020210,馬単,9→7,1470,2
202604020210,三連複,6-7-9,11550,42
202604020210,三連単,9→7→6,31730,113
202604020211,単勝,13,600,3
202604020211,複勝,13,190,2
202604020211,複勝,10,260,5
202604020211,複勝,5,310,6
202604020211,枠連,6-7,930,3
202604020211,馬連,10-13,2250,7
202604020211,ワイド,10-13,760,6
202604020211,ワイド,5-13,1050,10
202604020211,ワイド,5-10,1120,13
202604020211,馬単,13→10,4480,13
202604020211,三連複,5-10-13,6230,14
202604020211,三連単,13→10→5,36240,85
202604020212,単勝,5,3210,9
202604020212,複勝,5,600,9
202604020212,複勝,2,190,2
202604020212,複勝,4,1010,11
202604020212,枠連,2-3,3190,12
202604020212,馬連,2-5,4010,12
202604020212,ワイド,2-5,1140,12
202604020212,ワイド,4-5,8120,61
202604020212,ワイド,2-4,2830,33
202604020212,馬単,5→2,12460,40
202604020212,三連複,2-4-5,35550,103
202604020212,三連単,5→2→4,214980,575
202604020501,単勝,13,190,1
202604020501,複勝,13,110,1
202604020501,複勝,8,270,5
202604020501,複勝,2,390,7
202604020501,枠連,6-8,790,4
202604020501,馬連,8-13,1070,4
202604020501,ワイド,8-13,470,4
202604020501,ワイド,2-13,670,6
202604020501,ワイド,2-8,1990,24
202604020501,馬単,13→8,1450,4
202604020501,三連複,2-8-13,4520,14
202604020501,三連単,13→8→2,12520,36
202604020502,単勝,3,200,1
202604020502,複勝,3,110,1
202604020502,複勝,7,130,2
202604020502,複勝,5,420,7
202604020502,枠連,3-7,330,1
202604020502,馬連,3-7,360,1
202604020502,ワイド,3-7,180,1
202604020502,ワイド,3-5,890,12
202604020502,ワイド,5-7,1210,18
202604020502,馬単,3→7,630,1
202604020502,三連複,3-5-7,2570,9
202604020502,三連単,3→7→5,6950,20
202604020503,単勝,6,430,3
202604020503,複勝,6,180,3
202604020503,複勝,11,790,8
202604020503,複勝,12,220,4
202604020503,枠連,5-8,1690,7
202604020503,馬連,6-11,6950,18
202604020503,ワイド,6-11,1640,17
202604020503,ワイド,6-12,640,7
202604020503,ワイド,11-12,3740,26
202604020503,馬単,6→11,9520,27
202604020503,三連複,6-11-12,17500,41
202604020503,三連単,6→11→12,95350,207
202604020504,単勝,13,360,2
202604020504,複勝,13,220,2
202604020504,複勝,9,530,5
202604020504,複勝,1,650,7
202604020504,枠連,5-7,2150,7
202604020504,馬連,9-13,3850,11
202604020504,ワイド,9-13,1240,12
202604020504,ワイド,1-13,1770,19
202604020504,ワイド,1-9,6530,37
202604020504,馬単,13→9,6750,16
202604020504,三連複,1-9-13,33320,68
202604020504,三連単,13→9→1,121940,245
202604020505,単勝,11,190,1
202604020505,複勝,11,110,1
202604020505,複勝,5,970,11
202604020505,複勝,1,930,10
202604020505,枠連,3-6,500,1
202604020505,馬連,5-11,8230,28
202604020505,ワイド,5-11,2290,25
202604020505,ワイド,1-11,2540,30
202604020505,ワイド,1-5,17610,72
202604020505,馬単,11→5,7130,22
202604020505,三連複,1-5-11,65100,151
202604020505,三連単,11→5→1,178280,496
202604020506,単勝,8,150,1
202604020506,複勝,8,110,1
202604020506,複勝,2,110,2
202604020506,複勝,10,180,4
202604020506,枠連,2-7,170,1
202604020506,馬連,2-8,170,1
202604020506,ワイド,2-8,120,1
202604020506,ワイド,8-10,390,6
202604020506,ワイド,2-10,360,4
202604020506,馬単,8→2,230,1
202604020506,三連複,2-8-10,680,2
202604020506,三連単,8→2→10,1610,5
202604020507,単勝,4,310,1
202604020507,複勝,4,160,1
202604020507,複勝,11,730,11
202604020507,複勝,6,300,4
202604020507,枠連,2-6,3940,19
202604020507,馬連,4-11,9880,33
202604020507,ワイド,4-11,2790,32
202604020507,ワイド,4-6,820,4
202604020507,ワイド,6-11,5170,51
202604020507,馬単,4→11,13720,47
202604020507,三連複,4-6-11,24670,71
202604020507,三連単,4→11→6,129850,388
202604020508,単勝,5,240,1
202604020508,複勝,5,110,1
202604020508,複勝,7,110,3
202604020508,複勝,2,110,2
202604020508,枠連,5-7,310,1
202604020508,馬連,5-7,320,1
202604020508,ワイド,5-7,140,1
202604020508,ワイド,2-5,170,2
202604020508,ワイド,2-7,190,3
202604020508,馬単,5→7,510,1
202604020508,三連複,2-5-7,240,1
202604020508,三連単,5→7→2,1010,1
202604020509,単勝,4,500,3
202604020509,複勝,4,170,2
202604020509,複勝,9,220,4
202604020509,複勝,5,250,5
202604020509,枠連,3-5,1300,4
202604020509,馬連,4-9,1750,6
202604020509,ワイド,4-9,700,6
202604020509,ワイド,4-5,1130,11
202604020509,ワイド,5-9,1670,20
202604020509,馬単,4→9,3460,11
202604020509,三連複,4-5-9,8400,26
202604020509,三連単,4→9→5,36250,100
202604020510,単勝,2,290,2
202604020510,複勝,2,120,3
202604020510,複勝,4,120,2
202604020510,複勝,1,110,1
202604020510,枠連,2-4,440,3
202604020510,馬連,2-4,460,3
202604020510,ワイド,2-4,210,3
202604020510,ワイド,1-2,190,2
202604020510,ワイド,1-4,170,1
202604020510,馬単,2→4,890,4
202604020510,三連複,1-2-4,370,1
202604020510,三連単,2→4→1,2150,4
202604020511,単勝,17,2310,7
202604020511,複勝,17,450,7
202604020511,複勝,18,160,1
202604020511,複勝,13,330,6
202604020511,枠連,8-8,1560,8
202604020511,馬連,17-18,2680,9
202604020511,ワイド,17-18,970,10
202604020511,ワイド,13-17,2030,19
202604020511,ワイド,13-18,690,7
202604020511,馬単,17→18,6890,24
202604020511,三連複,13-17-18,6590,19
202604020511,三連単,17→18→13,50530,144
202604020512,単勝,3,380,2
202604020512,複勝,3,170,2
202604020512,複勝,8,110,1
202604020512,複勝,13,980,11
202604020512,枠連,2-4,500,1
202604020512,馬連,3-8,490,1
202604020512,ワイド,3-8,270,1
202604020512,ワイド,3-13,3980,40
202604020512,ワイド,8-13,2510,23
202604020512,馬単,3→8,1160,3
202604020512,三連複,3-8-13,11080,33
202604020512,三連単,3→8→13,44540,119
202604020601,単勝,8,200,1
202604020601,複勝,8,130,1
202604020601,複勝,11,210,5
202604020601,複勝,15,820,9
202604020601,枠連,4-6,700,3
202604020601,馬連,8-11,710,2
202604020601,ワイド,8-11,370,2
202604020601,ワイド,8-15,1960,21
202604020601,ワイド,11-15,3330,34
202604020601,馬単,8→11,1030,1
202604020601,三連複,8-11-15,7670,23
202604020601,三連単,8→11→15,19450,56
202604020602,単勝,6,280,1
202604020602,複勝,6,140,2
202604020602,複勝,7,200,5
202604020602,複勝,5,130,1
