race_id,式別,馬番,配当,人気
202606010608,複勝,13,290,4
202606010608,複勝,14,310,5
202606010608,枠連,6-7,440,2
202606010608,馬連,11-13,3020,11
202606010608,ワイド,11-13,870,11
202606010608,ワイド,11-14,860,10
202606010608,ワイド,13-14,970,12
202606010608,馬単,11→13,5270,17
202606010608,三連複,11-13-14,7250,21
202606010608,三連単,11→13→14,35620,99
202606010609,単勝,1,350,2
202606010609,複勝,1,160,2
202606010609,複勝,4,220,5
202606010609,複勝,3,180,3
202606010609,馬連,1-4,1370,7
202606010609,ワイド,1-4,490,7
202606010609,ワイド,1-3,370,4
202606010609,ワイド,3-4,660,10
202606010609,馬単,1→4,2280,12
202606010609,三連複,1-3-4,2280,10
202606010609,三連単,1→4→3,10750,42
202606010610,単勝,3,670,4
202606010610,複勝,3,230,3
202606010610,複勝,11,520,9
202606010610,複勝,12,450,7
202606010610,枠連,2-6,1010,4
202606010610,馬連,3-11,5250,21
202606010610,ワイド,3-11,1650,21
202606010610,ワイド,3-12,1570,18
202606010610,ワイド,11-12,2820,37
202606010610,馬単,3→11,9830,38
202606010610,三連複,3-11-12,24430,79
202606010610,三連単,3→11→12,119350,393
202606010611,単勝,8,1260,7
202606010611,複勝,8,350,7
202606010611,複勝,14,210,2
202606010611,複勝,5,1590,13
202606010611,枠連,4-7,1250,5
202606010611,馬連,8-14,3330,13
202606010611,ワイド,8-14,1010,8
202606010611,ワイド,5-8,13190,74
202606010611,ワイド,5-14,7050,57
202606010611,馬単,8→14,7860,36
202606010611,三連複,5-8-14,93010,211
202606010611,三連単,8→14→5,582210,1
202606010612,単勝,8,580,3
202606010612,複勝,8,190,3
202606010612,複勝,9,170,1
202606010612,複勝,2,450,9
202606010612,枠連,4-5,800,3
202606010612,馬連,8-9,960,2
202606010612,ワイド,8-9,420,2
202606010612,ワイド,2-8,1650,23
202606010612,ワイド,2-9,1440,18
202606010612,馬単,8→9,2060,4
202606010612,三連複,2-8-9,6270,15
202606010612,三連単,8→9→2,26400,50
202606010701,単勝,10,1310,6
202606010701,複勝,10,250,6
202606010701,複勝,6,150,1
202606010701,複勝,12,150,2
202606010701,枠連,3-5,1180,6
202606010701,馬連,6-10,2410,12
202606010701,ワイド,6-10,630,9
202606010701,ワイド,10-12,850,14
202606010701,ワイド,6-12,330,1
202606010701,馬単,10→6,6130,29
202606010701,三連複,6-10-12,2910,11
202606010701,三連単,10→6→12,31740,133
202606010702,単勝,6,1390,7
202606010702,複勝,6,440,6
202606010702,複勝,7,1100,10
202606010702,複勝,3,930,9
202606010702,枠連,3-4,3710,11
202606010702,馬連,6-7,27590,47
202606010702,ワイド,6-7,6180,47
202606010702,ワイド,3-6,4880,42
202606010702,ワイド,3-7,13110,65
202606010702,馬単,6→7,58310,90
202606010702,三連複,3-6-7,179150,215
202606010702,三連単,6→7→3,991090,1
202606010703,単勝,9,230,1
202606010703,複勝,9,110,1
202606010703,複勝,7,140,3
202606010703,複勝,8,110,2
202606010703,枠連,5-6,520,3
202606010703,馬連,7-9,720,3
202606010703,ワイド,7-9,250,3
202606010703,ワイド,8-9,170,1
202606010703,ワイド,7-8,280,5
202606010703,馬単,9→7,1040,4
202606010703,三連複,7-8-9,420,1
202606010703,三連単,9→7→8,2680,8
202606010704,単勝,7,310,1
202606010704,複勝,7,130,1
202606010704,複勝,12,550,8
202606010704,複勝,1,150,2
202606010704,枠連,5-7,800,3
202606010704,馬連,7-12,6780,19
202606010704,ワイド,7-12,1670,18
202606010704,ワイド,1-7,240,1
202606010704,ワイド,1-12,2500,28
202606010704,馬単,7→12,9630,33
202606010704,三連複,1-7-12,6590,22
202606010704,三連単,7→12→1,51490,167
202606010705,単勝,8,640,4
202606010705,複勝,8,180,4
202606010705,複勝,1,140,1
202606010705,複勝,6,170,3
202606010705,枠連,1-4,700,2
202606010705,馬連,1-8,860,3
202606010705,ワイド,1-8,360,3
202606010705,ワイド,6-8,480,5
202606010705,ワイド,1-6,320,2
202606010705,馬単,8→1,2490,9
202606010705,三連複,1-6-8,900,1
202606010705,三連単,8→1→6,7370,13
202606010706,単勝,6,690,2
202606010706,複勝,6,130,2
202606010706,複勝,14,100,1
202606010706,複勝,11,130,3
202606010706,枠連,4-8,290,1
202606010706,馬連,6-14,300,1
202606010706,ワイド,6-14,160,1
202606010706,ワイド,6-11,330,4
202606010706,ワイド,11-14,210,2
202606010706,馬単,6→14,1060,4
202606010706,三連複,6-11-14,400,1
202606010706,三連単,6→14→11,2970,6
202606010707,単勝,5,1540,5
202606010707,複勝,5,760,5
202606010707,複勝,4,630,3
202606010707,複勝,1,550,2
202606010707,枠連,2-3,2410,5
202606010707,馬連,4-5,3370,9
202606010707,ワイド,4-5,700,7
202606010707,ワイド,1-5,820,8
202606010707,ワイド,1-4,580,6
202606010707,馬単,5→4,10000,22
202606010707,三連複,1-4-5,5290,12
202606010707,三連単,5→4→1,52730,108
202606010708,単勝,7,580,3
202606010708,複勝,7,200,3
202606010708,複勝,14,110,1
202606010708,複勝,8,460,9
202606010708,枠連,4-7,530,2
202606010708,馬連,7-14,660,2
202606010708,ワイド,7-14,340,2
202606010708,ワイド,7-8,1790,21
202606010708,ワイド,8-14,1010,8
202606010708,馬単,7→14,1930,6
202606010708,三連複,7-8-14,4320,13
202606010708,三連単,7→14→8,25500,61
202606010709,単勝,7,910,5
202606010709,複勝,7,190,4
202606010709,複勝,5,150,2
202606010709,複勝,8,110,1
202606010709,枠連,3-4,1450,6
202606010709,馬連,5-7,2510,7
202606010709,ワイド,5-7,720,7
202606010709,ワイド,7-8,480,5
202606010709,ワイド,5-8,270,2
202606010709,馬単,7→5,5690,20
202606010709,三連複,5-7-8,1600,2
202606010709,三連単,7→5→8,16990,53
202606010710,単勝,14,4170,12
202606010710,複勝,14,490,11
202606010710,複勝,6,130,1
202606010710,複勝,9,330,6
202606010710,複勝,16,240,5
202606010710,枠連,3-7,2070,11
202606010710,馬連,6-14,6740,22
202606010710,ワイド,6-14,1100,20
202606010710,ワイド,9-14,2800,53
202606010710,ワイド,14-16,2520,47
202606010710,ワイド,6-9,500,7
202606010710,ワイド,6-16,390,3
202606010710,馬単,14→6,21050,60
202606010710,三連複,6-9-14,9410,60
202606010710,三連複,6-14-16,7450,46
202606010710,三連単,14→6→9,90750,537
202606010710,三連単,14→6→16,134850,739
202606010711,単勝,4,430,2
202606010711,複勝,4,190,3
202606010711,複勝,11,270,5
202606010711,複勝,12,150,1
202606010711,枠連,3-6,1490,7
202606010711,馬連,4-11,2220,8
202606010711,ワイド,4-11,850,9
202606010711,ワイド,4-12,400,1
202606010711,ワイド,11-12,800,7
202606010711,馬単,4→11,3330,10
202606010711,三連複,4-11-12,2780,3
202606010711,三連単,4→11→12,14410,19
202606010712,単勝,8,210,1
202606010712,複勝,8,140,1
202606010712,複勝,6,270,4
202606010712,複勝,15,430,9
202606010712,枠連,3-4,1450,7
202606010712,馬連,6-8,1100,3
202606010712,ワイド,6-8,490,3
202606010712,ワイド,8-15,890,7
202606010712,ワイド,6-15,3740,38
202606010712,馬単,8→6,1810,4
202606010712,三連複,6-8-15,7980,26
202606010712,三連単,8→6→15,23740,67
202606010801,単勝,16,190,1
202606010801,複勝,16,120,1
202606010801,複勝,14,460,6
202606010801,複勝,2,130,2
202606010801,枠連,7-8,2210,9
202606010801,馬連,14-16,1940,8
202606010801,ワイド,14-16,660,8
202606010801,ワイド,2-16,250,2
202606010801,ワイド,2-14,1780,17
202606010801,馬単,16→14,2250,9
202606010801,三連複,2-14-16,3180,10
202606010801,三連単,16→14→2,11030,34
202606010802,単勝,4,500,3
202606010802,複勝,4,140,4
202606010802,複勝,14,140,2
202606010802,複勝,3,110,1
202606010802,枠連,2-7,530,3
202606010802,馬連,4-14,1860,7
202606010802,ワイド,4-14,440,7
202606010802,ワイド,3-4,200,2
202606010802,ワイド,3-14,230,3
202606010802,馬単,4→14,3460,12
202606010802,三連複,3-4-14,770,2
202606010802,三連単,4→14→3,8540,24
202606010803,単勝,12,210,1
202606010803,複勝,12,120,1
202606010803,複勝,2,140,2
202606010803,複勝,11,160,4
202606010803,枠連,1-6,380,1
202606010803,馬連,2-12,480,1
202606010803,ワイド,2-12,230,1
202606010803,ワイド,11-12,330,3
202606010803,ワイド,2-11,480,5
202606010803,馬単,12→2,810,1
202606010803,三連複,2-11-12,990,2
202606010803,三連単,12→2→11,3260,2
202606010804,単勝,3,2330,6
202606010804,複勝,3,320,6
202606010804,複勝,10,110,1
202606010804,複勝,15,230,4
202606010804,枠連,2-6,1680,6
202606010804,馬連,3-10,1800,5
202606010804,ワイド,3-10,620,6
202606010804,ワイド,3-15,2140,22
202606010804,ワイド,10-15,390,3
202606010804,馬単,3→10,5910,19
202606010804,三連複,3-10-15,4010,14
202606010804,三連単,3→10→15,43560,132
202606010805,単勝,17,380,2
202606010805,複勝,17,200,2
202606010805,複勝,18,690,9
202606010805,複勝,3,1760,12
202606010805,枠連,8-8,3440,12
202606010805,馬連,17-18,4460,14
202606010805,ワイド,17-18,1610,14
202606010805,ワイド,3-17,4390,36
202606010805,ワイド,3-18,23990,95
202606010805,馬単,17→18,6630,22
202606010805,三連複,3-17-18,167400,226
202606010805,三連単,17→18→3,366680,714
202606010806,単勝,11,240,1
202606010806,複勝,11,150,1
202606010806,複勝,4,970,10
202606010806,複勝,9,480,7
202606010806,枠連,4-7,870,5
202606010806,馬連,4-11,5070,17
202606010806,ワイド,4-11,1780,18
202606010806,ワイド,9-11,860,9
202606010806,ワイド,4-9,9060,53
202606010806,馬単,11→4,5930,22
202606010806,三連複,4-9-11,21900,64
202606010806,三連単,11→4→9,68470,207
202606010807,単勝,14,1870,6
202606010807,複勝,14,320,6
202606010807,複勝,15,120,1
202606010807,複勝,1,180,3
202606010807,枠連,7-8,1590,7
202606010807,馬連,14-15,1810,6
202606010807,ワイド,14-15,560,4
202606010807,ワイド,1-14,1620,18
202606010807,ワイド,1-15,310,2
202606010807,馬単,14→15,5860,18
202606010807,三連複,1-14-15,4020,11
202606010807,三連単,14→15→1,36500,108
202606010808,単勝,11,350,2
202606010808,複勝,11,130,1
202606010808,複勝,4,190,3
202606010808,複勝,2,210,6
202606010808,枠連,4-8,1110,6
202606010808,馬連,4-11,1560,7
202606010808,ワイド,4-11,380,2
202606010808,ワイド,2-11,510,7
202606010808,ワイド,2-4,710,12
202606010808,馬単,11→4,2830,13
202606010808,三連複,2-4-11,2730,7
202606010808,三連単,11→4→2,14240,44
202606010809,単勝,7,3310,7
202606010809,複勝,7,490,8
202606010809,複勝,5,150,3
202606010809,複勝,6,130,2
202606010809,枠連,5-7,6080,19
202606010809,馬連,5-7,6160,18
202606010809,ワイド,5-7,1270,18
202606010809,ワイド,6-7,1210,16
202606010809,ワイド,5-6,280,3
202606010809,馬単,7→5,15730,41
202606010809,三連複,5-6-7,4660,16
202606010809,三連単,7→5→6,62910,183
202606010810,単勝,1,230,1
202606010810,複勝,1,110,2
202606010810,複勝,7,110,1
202606010810,複勝,8,190,4
202606010810,枠連,1-7,220,1
202606010810,馬連,1-7,230,1
202606010810,ワイド,1-7,140,1
202606010810,ワイド,1-8,380,4
202606010810,ワイド,7-8,410,5
202606010810,馬単,1→7,420,1
202606010810,三連複,1-7-8,640,2
202606010810,三連単,1→7→8,2360,8
202606010811,単勝,16,450,2
202606010811,複勝,16,190,2
202606010811,複勝,10,250,4
202606010811,複勝,4,660,10
202606010811,枠連,5-8,1340,6
202606010811,馬連,10-16,1590,4
202606010811,ワイド,10-16,600,4
202606010811,ワイド,4-16,2100,19
202606010811,ワイド,4-10,2600,30
202606010811,馬単,16→10,3000,8
202606010811,三連複,4-10-16,13790,40
202606010811,三連単,16→10→4,56440,141
202606010812,単勝,2,180,1
202606010812,複勝,2,110,1
202606010812,複勝,8,200,4
202606010812,複勝,1,130,2
202606010812,枠連,2-6,850,3
202606010812,馬連,2-8,1310,4
202606010812,ワイド,2-8,360,4
202606010812,ワイド,1-2,160,1
202606010812,ワイド,1-8,610,10
202606010812,馬単,2→8,1600,5
202606010812,三連複,1-2-8,980,3
202606010812,三連単,2→8→1,4940,14
202606010901,単勝,6,400,2
202606010901,複勝,6,150,3
202606010901,複勝,11,140,1
202606010901,複勝,7,1440,9
202606010901,枠連,3-6,260,1
202606010901,馬連,6-11,710,3
202606010901,ワイド,6-11,330,3
202606010901,ワイド,6-7,6440,33
202606010901,ワイド,7-11,4630,26
202606010901,馬単,6→11,1460,6
202606010901,三連複,6-7-11,29020,47
202606010901,三連単,6→11→7,90630,193
202606010902,単勝,12,120,1
202606010902,複勝,12,100,1
202606010902,複勝,6,800,9
202606010902,複勝,5,170,2
202606010902,枠連,4-7,470,2
202606010902,馬連,6-12,3900,9
202606010902,ワイド,6-12,1310,14
202606010902,ワイド,5-12,250,1
202606010902,ワイド,5-6,3840,30
202606010902,馬単,12→6,4360,12
202606010902,三連複,5-6-12,6760,22
202606010902,三連単,12→6→5,21450,65
202606010903,単勝,12,120,1
202606010903,複勝,12,110,1
202606010903,複勝,14,200,4
202606010903,複勝,8,150,2
202606010903,枠連,6-7,520,3
202606010903,馬連,12-14,610,2
202606010903,ワイド,12-14,270,3
202606010903,ワイド,8-12,180,1
202606010903,ワイド,8-14,980,10
202606010903,馬単,12→14,720,3
202606010903,三連複,8-12-14,1090,1
202606010903,三連単,12→14→8,3020,5
202606010904,単勝,4,4180,9
202606010904,複勝,4,700,8
202606010904,複勝,7,170,2
202606010904,複勝,14,160,1
202606010904,枠連,2-4,6120,21
202606010904,馬連,4-7,9960,27
202606010904,ワイド,4-7,2690,27
202606010904,ワイド,4-14,2080,21
202606010904,ワイド,7-14,430,2
202606010904,馬単,4→7,22160,60
202606010904,三連複,4-7-14,8520,27
202606010904,三連単,4→7→14,99760,302
202606010905,単勝,12,19820,16
202606010905,複勝,12,3270,15
202606010905,複勝,6,2840,14
202606010905,複勝,4,270,3
202606010905,枠連,3-6,21480,29
202606010905,馬連,6-12,318830,131
202606010905,ワイド,6-12,79540,139
202606010905,ワイド,4-12,12490,62
202606010905,ワイド,4-6,8670,52
202606010905,馬単,12→6,767110,254
202606010905,三連複,4-6-12,543830,365
202606010905,三連単,12→6→4,9254630,2
202606010906,単勝,9,1860,6
202606010906,複勝,9,580,6
202606010906,複勝,13,420,3
202606010906,複勝,10,430,5
202606010906,枠連,5-7,2190,8
202606010906,馬連,9-13,6150,19
202606010906,ワイド,9-13,1230,12
202606010906,ワイド,9-10,1230,13
202606010906,ワイド,10-13,970,11
202606010906,馬単,9→13,15800,35
202606010906,三連複,9-10-13,9570,28
202606010906,三連単,9→13→10,86170,202
202606010907,単勝,3,180,1
202606010907,複勝,3,110,2
202606010907,複勝,5,150,4
202606010907,複勝,1,110,1
202606010907,枠連,3-5,880,4
202606010907,馬連,3-5,1080,4
202606010907,ワイド,3-5,270,3
202606010907,ワイド,1-3,130,1
202606010907,ワイド,1-5,330,5
202606010907,馬単,3→5,1440,5
202606010907,三連複,1-3-5,400,1
202606010907,三連単,3→5→1,2590,5
202606010908,単勝,2,210,1
202606010908,複勝,2,120,1
202606010908,複勝,9,360,5
202606010908,複勝,12,410,6
202606010908,枠連,2-5,420,1
202606010908,馬連,2-9,2400,8
202606010908,ワイド,2-9,820,9
202606010908,ワイド,2-12,730,6
202606010908,ワイド,9-12,2970,27
202606010908,馬単,2→9,3030,13
202606010908,三連複,2-9-12,10830,29
202606010908,三連単,2→9→12,34250,106
202606010909,単勝,1,250,1
202606010909,複勝,1,120,1
202606010909,複勝,5,140,2
202606010909,複勝,4,210,4
202606010909,枠連,1-5,350,1
202606010909,馬連,1-5,520,1
202606010909,ワイド,1-5,220,1
202606010909,ワイド,1-4,330,2
202606010909,ワイド,4-5,750,9
202606010909,馬単,1→5,940,1
202606010909,三連複,1-4-5,1480,1
202606010909,三連単,1→5→4,5090,1
202606010910,単勝,9,450,2
202606010910,複勝,9,150,2
202606010910,複勝,16,180,3
202606010910,複勝,2,200,5
202606010910,枠連,5-8,880,4
202606010910,馬連,9-16,1080,4
202606010910,ワイド,9-16,420,4
202606010910,ワイド,2-9,490,5
202606010910,ワイド,2-16,690,9
202606010910,馬単,9→16,2200,7
202606010910,三連複,2-9-16,2400,7
202606010910,三連単,9→16→2,11290,32
202606010911,単勝,9,500,3
202606010911,複勝,9,180,2
202606010911,複勝,14,140,1
202606010911,複勝,16,3200,15
202606010911,枠連,5-7,640,2
202606010911,馬連,9-14,850,2
202606010911,ワイド,9-14,380,2
202606010911,ワイド,9-16,21080,66
202606010911,ワイド,14-16,12260,53
202606010911,馬単,9→14,1720,4
202606010911,三連複,9-14-16,69470,117
202606010911,三連単,9→14→16,219610,486
202606010912,単勝,15,480,3
202606010912,複勝,15,140,3
202606010912,複勝,14,110,1
202606010912,複勝,7,120,2
202606010912,枠連,7-8,500,2
202606010912,馬連,14-15,420,2
202606010912,ワイド,14-15,190,2
202606010912,ワイド,7-15,290,3
202606010912,ワイド,7-14,170,1
202606010912,馬単,15→14,1050,4
202606010912,三連複,7-14-15,380,1
202606010912,三連単,15→14→7,2560,5
202606020101,単勝,14,650,3
202606020101,複勝,14,190,3
202606020101,複勝,3,170,2
202606020101,複勝,16,210,5
202606020101,枠連,2-7,1070,5
202606020101,馬連,3-14,1490,5
202606020101,ワイド,3-14,530,5
202606020101,ワイド,14-16,560,8
202606020101,ワイド,3-16,580,6
202606020101,馬単,14→3,2930,12
202606020101,三連複,3-14-16,2230,6
202606020101,三連単,14→3→16,13690,38
202606020102,単勝,9,110,1
202606020102,複勝,9,100,1
202606020102,複勝,15,140,3
202606020102,複勝,13,160,4
202606020102,枠連,5-8,400,2
202606020102,馬連,9-15,430,2
202606020102,ワイド,9-15,210,2
202606020102,ワイド,9-13,250,3
202606020102,ワイド,13-15,660,7
202606020102,馬単,9→15,530,2
202606020102,三連複,9-13-15,910,3
202606020102,三連単,9→15→13,1680,4
202606020103,単勝,6,650,3
202606020103,複勝,6,230,3
202606020103,複勝,8,160,2
202606020103,複勝,14,280,5
202606020103,枠連,3-4,1020,4
202606020103,馬連,6-8,1590,5
202606020103,ワイド,6-8,570,5
202606020103,ワイド,6-14,780,9
202606020103,ワイド,8-14,1060,12
202606020103,馬単,6→8,3450,12
202606020103,三連複,6-8-14,5080,17
202606020103,三連単,6→8→14,28860,102
202606020104,単勝,9,150,1
202606020104,複勝,9,110,1
202606020104,複勝,3,120,2
202606020104,複勝,10,360,6
202606020104,枠連,3-7,200,1
202606020104,馬連,3-9,200,1
202606020104,ワイド,3-9,130,1
202606020104,ワイド,9-10,730,9
202606020104,ワイド,3-10,1430,14
202606020104,馬単,9→3,290,1
202606020104,三連複,3-9-10,2230,7
202606020104,三連単,9→3→10,4070,10
202606020105,単勝,2,290,1
202606020105,複勝,2,160,1
202606020105,複勝,15,1560,13
202606020105,複勝,8,440,7
202606020105,枠連,1-7,8040,21
202606020105,馬連,2-15,13430,40
202606020105,ワイド,2-15,4290,41
202606020105,ワイド,2-8,810,7
202606020105,ワイド,8-15,13810,73
202606020105,馬単,2→15,16240,55
202606020105,三連複,2-8-15,49500,132
202606020105,三連単,2→15→8,205960,576
202606020106,単勝,8,190,1
202606020106,複勝,8,110,1
202606020106,複勝,5,170,3
202606020106,複勝,1,310,7
202606020106,枠連,5-8,580,4
202606020106,馬連,5-8,740,4
202606020106,ワイド,5-8,340,4
202606020106,ワイド,1-8,770,11
202606020106,ワイド,1-5,1260,17
202606020106,馬単,8→5,1300,5
202606020106,三連複,1-5-8,2820,8
202606020106,三連単,8→5→1,8490,29
202606020107,単勝,15,200,1
202606020107,複勝,15,110,1
202606020107,複勝,13,140,2
202606020107,複勝,12,300,5
202606020107,枠連,7-8,390,1
202606020107,馬連,13-15,380,1
202606020107,ワイド,13-15,230,1
202606020107,ワイド,12-15,630,7
202606020107,ワイド,12-13,720,9
202606020107,馬単,15→13,580,1
202606020107,三連複,12-13-15,1840,5
202606020107,三連単,15→13→12,4560,4
202606020108,単勝,12,310,2
202606020108,複勝,12,130,1
202606020108,複勝,7,190,3
202606020108,複勝,4,200,4
202606020108,枠連,5-8,670,2
202606020108,馬連,7-12,830,2
202606020108,ワイド,7-12,360,2
202606020108,ワイド,4-12,450,5
202606020108,ワイド,4-7,820,12
202606020108,馬単,12→7,1550,5
202606020108,三連複,4-7-12,2410,7
202606020108,三連単,12→7→4,9210,20
202606020109,単勝,4,360,3
202606020109,複勝,4,110,3
202606020109,複勝,3,110,2
202606020109,複勝,7,110,1
202606020109,馬連,3-4,390,2
202606020109,ワイド,3-4,150,2
202606020109,ワイド,4-7,190,3
202606020109,ワイド,3-7,130,1
202606020109,馬単,4→3,890,4
202606020109,三連複,3-4-7,290,1
202606020109,三連単,4→3→7,1840,5
202606020110,単勝,16,660,4
202606020110,複勝,16,240,4
202606020110,複勝,13,710,10
202606020110,複勝,14,180,2
202606020110,枠連,7-8,900,4
202606020110,馬連,13-16,9820,37
202606020110,ワイド,13-16,2640,35
202606020110,ワイド,14-16,510,4
202606020110,ワイド,13-14,2150,28
202606020110,馬単,16→13,13790,50
202606020110,三連複,13-14-16,11070,38
202606020110,三連単,16→13→14,67280,222
202606020111,単勝,3,1670,7
202606020111,複勝,3,410,7
202606020111,複勝,2,310,5
202606020111,複勝,5,140,1
202606020111,枠連,1-2,1860,11
202606020111,馬連,2-3,8750,30
202606020111,ワイド,2-3,2120,27
202606020111,ワイド,3-5,760,6
202606020111,ワイド,2-5,660,5
202606020111,馬単,3→2,20680,62
202606020111,三連複,2-3-5,6880,19
202606020111,三連単,3→2→5,70310,221
202606020112,単勝,10,230,1
202606020112,複勝,10,120,1
202606020112,複勝,13,250,5
202606020112,複勝,11,140,2
202606020112,枠連,5-7,580,2
202606020112,馬連,10-13,1390,4
202606020112,ワイド,10-13,500,5
202606020112,ワイド,10-11,260,1
202606020112,ワイド,11-13,840,12
202606020112,馬単,10→13,1850,6
202606020112,三連複,10-11-13,2190,7
202606020112,三連単,10→13→11,8580,19
202606020201,単勝,15,480,2
202606020201,複勝,15,240,6
202606020201,複勝,6,150,2
202606020201,複勝,8,220,5
202606020201,枠連,3-8,1270,4
202606020201,馬連,6-15,1120,3
202606020201,ワイド,6-15,570,6
202606020201,ワイド,8-15,1360,20
202606020201,ワイド,6-8,540,5
202606020201,馬単,15→6,1860,4
202606020201,三連複,6-8-15,4800,19
202606020201,三連単,15→6→8,26830,100
202606020202,単勝,5,230,1
202606020202,複勝,5,140,1
202606020202,複勝,16,220,4
202606020202,複勝,10,130,2
202606020202,枠連,3-8,1050,4
202606020202,馬連,5-16,1460,5
202606020202,ワイド,5-16,480,5
202606020202,ワイド,5-10,230,1
202606020202,ワイド,10-16,470,4
202606020202,馬単,5→16,2110,6
202606020202,三連複,5-10-16,1110,2
202606020202,三連単,5→16→10,6560,11
202606020203,単勝,14,180,1
202606020203,複勝,14,110,1
202606020203,複勝,8,110,2
202606020203,複勝,13,170,4
202606020203,枠連,4-7,160,1
202606020203,馬連,8-14,180,1
202606020203,ワイド,8-14,130,1
202606020203,ワイド,13-14,270,2
202606020203,ワイド,8-13,360,5
202606020203,馬単,14→8,320,1
202606020203,三連複,8-13-14,420,1
202606020203,三連単,14→8→13,1250,2
202606020204,単勝,7,170,1
202606020204,複勝,7,110,1
202606020204,複勝,4,300,6
202606020204,複勝,6,320,7
202606020204,馬連,4-7,410,4
202606020204,馬連,6-7,470,6
202606020204,ワイド,4-7,380,5
202606020204,ワイド,6-7,480,8
202606020204,ワイド,4-6,2060,22
202606020204,馬単,7→4,500,4
202606020204,馬単,7→6,600,6
202606020204,三連複,4-6-7,2450,12
202606020204,三連単,7→4→6,3190,24
202606020204,三連単,7→6→4,3470,27
202606020205,単勝,2,230,1
202606020205,複勝,2,120,1
202606020205,複勝,11,120,2
202606020205,複勝,14,200,4
202606020205,枠連,1-6,340,1
202606020205,馬連,2-11,350,1
202606020205,ワイド,2-11,170,1
202606020205,ワイド,2-14,390,4
202606020205,ワイド,11-14,510,7
202606020205,馬単,2→11,610,1
202606020205,三連複,2-11-14,840,2
202606020205,三連単,2→11→14,2960,3
202606020206,単勝,4,210,1
202606020206,複勝,4,110,1
202606020206,複勝,1,130,2
202606020206,複勝,14,250,5
202606020206,枠連,1-3,400,1
202606020206,馬連,1-4,390,1
202606020206,ワイド,1-4,200,1
202606020206,ワイド,4-14,520,5
202606020206,ワイド,1-14,770,10
202606020206,馬単,4→1,550,1
202606020206,三連複,1-4-14,1670,3
202606020206,三連単,4→1→14,3950,5
202606020207,単勝,10,280,2
202606020207,複勝,10,130,2
202606020207,複勝,12,110,1
202606020207,複勝,11,230,5
202606020207,枠連,7-8,320,1
202606020207,馬連,10-12,400,1
202606020207,ワイド,10-12,190,1
202606020207,ワイド,10-11,600,8
202606020207,ワイド,11-12,480,6
202606020207,馬単,10→12,860,2
202606020207,三連複,10-11-12,1310,3
202606020207,三連単,10→12→11,4840,9
202606020208,単勝,9,480,3
202606020208,複勝,9,150,2
202606020208,複勝,12,140,1
202606020208,複勝,14,170,3
202606020208,枠連,5-6,710,1
202606020208,馬連,9-12,800,1
202606020208,ワイド,9-12,340,1
202606020208,ワイド,9-14,490,4
202606020208,ワイド,12-14,370,2
202606020208,馬単,9→12,1760,4
202606020208,三連複,9-12-14,1490,1
202606020208,三連単,9→12→14,9170,11
202606020209,単勝,8,360,2
202606020209,複勝,8,120,2
202606020209,複勝,5,110,1
202606020209,複勝,4,200,4
202606020209,枠連,5-7,310,1
202606020209,馬連,5-8,320,1
202606020209,ワイド,5-8,170,1
202606020209,ワイド,4-8,550,7
202606020209,ワイド,4-5,550,6
202606020209,馬単,8→5,770,2
202606020209,三連複,4-5-8,1340,3
202606020209,三連単,8→5→4,5380,14
202606020210,単勝,2,240,1
202606020210,複勝,2,140,1
202606020210,複勝,15,250,5
202606020210,複勝,9,330,7
202606020210,枠連,2-8,640,1
202606020210,馬連,2-15,1120,3
202606020210,ワイド,2-15,530,4
202606020210,ワイド,2-9,650,7
202606020210,ワイド,9-15,1510,18
202606020210,馬単,2→15,2080,5
202606020210,三連複,2-9-15,4850,20
202606020210,三連単,2→15→9,18050,42
202606020211,単勝,5,420,3
202606020211,複勝,5,160,3
202606020211,複勝,9,190,4
202606020211,複勝,10,130,1
202606020211,枠連,4-6,360,1
202606020211,馬連,5-9,1550,6
202606020211,ワイド,5-9,580,6
202606020211,ワイド,5-10,290,2
202606020211,ワイド,9-10,400,3
202606020211,馬単,5→9,2490,9
202606020211,三連複,5-9-10,1490,3
202606020211,三連単,5→9→10,8050,15
202606020212,単勝,1,6850,13
202606020212,複勝,1,780,13
202606020212,複勝,12,140,2
202606020212,複勝,7,130,1
202606020212,枠連,1-6,2330,8
202606020212,馬連,1-12,6480,20
202606020212,ワイド,1-12,1690,21
202606020212,ワイド,1-7,3500,35
202606020212,ワイド,7-12,220,1
202606020212,馬単,1→12,23990,62
202606020212,三連複,1-7-12,10010,31
202606020212,三連単,1→12→7,92590,272
202606020301,単勝,16,260,1
202606020301,複勝,16,130,1
202606020301,複勝,1,170,3
202606020301,複勝,4,440,6
202606020301,枠連,1-8,280,1
202606020301,馬連,1-16,690,3
202606020301,ワイド,1-16,370,3
202606020301,ワイド,4-16,910,9
202606020301,ワイド,1-4,1260,13
202606020301,馬単,16→1,1300,6
202606020301,三連複,1-4-16,4340,13
202606020301,三連単,16→1→4,15760,45
202606020302,単勝,1,690,3
202606020302,複勝,1,210,3
202606020302,複勝,12,870,12
202606020302,複勝,7,130,1
202606020302,枠連,1-7,13230,26
202606020302,馬連,1-12,16120,41
202606020302,ワイド,1-12,3710,39
202606020302,ワイド,1-7,420,2
202606020302,ワイド,7-12,2600,29
202606020302,馬単,1→12,34690,84
202606020302,三連複,1-7-12,16130,54
